title,Fdc1 @ 350 K,,,,,,,
plot_type,multi-line,,,,,,,
x_label,Time (ns),,,,,,,
y_label,Secondary structure (%),,,,,,,
x_unit,ns,,,,,,,
y_unit,%,,,,,,,
color,#000000,#FD5200,#0000FF,#FF8000,#68D2FB,#000080,#009F00,#800080
label,None,Parallel Beta-sheet,Anti Beta-sheet,3-10 helix,Alpha helix,Pi(3-14) helix,Turn,Bend
axis_x,axis_y,axis_y,axis_y,axis_y,axis_y,axis_y,axis_y,axis_y
3.046,0.24753,0.06114,0.13018,0.02367,0.22485,0,0.16667,0.1499
3.048,0.24162,0.06114,0.12919,0.02071,0.2288,0,0.17554,0.14694
3.05,0.24655,0.05819,0.13215,0.03353,0.21203,0,0.16963,0.15187
3.052,0.24063,0.06312,0.13116,0.0355,0.21696,0,0.16272,0.15385
3.054,0.25148,0.06016,0.13116,0.02761,0.20611,0.00493,0.17456,0.14793
3.056,0.25148,0.06114,0.12821,0.03057,0.19527,0.00493,0.18343,0.14892
3.058,0.24458,0.05227,0.13412,0.03748,0.21302,0,0.16667,0.15582
3.06,0.25148,0.05917,0.13018,0.0286,0.20217,0,0.19231,0.14004
3.062,0.25247,0.06607,0.12229,0.03057,0.2002,0,0.18442,0.14793
3.064,0.25444,0.0572,0.12525,0.03353,0.22288,0.00493,0.1499,0.15582
3.066,0.24655,0.05325,0.12919,0.04241,0.20611,0,0.16864,0.15779
3.068,0.25247,0.06114,0.12525,0.03846,0.22091,0,0.15779,0.14793
3.07,0.24556,0.06213,0.12525,0.03057,0.22781,0,0.15089,0.16174
3.072,0.25247,0.06607,0.12722,0.03353,0.20513,0,0.17258,0.14694
3.074,0.25838,0.05227,0.12722,0.0217,0.20414,0.00493,0.18245,0.15286
3.076,0.24162,0.06607,0.11538,0.02959,0.22781,0.00493,0.14596,0.17258
3.078,0.25247,0.06114,0.12525,0.03353,0.214,0,0.16667,0.15089
3.08,0.25542,0.06114,0.12327,0.02465,0.21696,0,0.16667,0.15582
3.082,0.25444,0.06312,0.11538,0.02663,0.22485,0.00493,0.14793,0.16667
3.084,0.24556,0.0641,0.1213,0.02268,0.22387,0,0.1716,0.15483
3.086,0.25444,0.06509,0.12426,0.02367,0.20809,0,0.17554,0.15286
3.088,0.24852,0.06016,0.1213,0.03649,0.2002,0.00493,0.17653,0.15582
3.09,0.25049,0.0572,0.12525,0.03254,0.21893,0.00493,0.16765,0.14694
3.092,0.24852,0.06509,0.11834,0.02663,0.21992,0,0.17554,0.1499
3.094,0.25148,0.0572,0.12426,0.03945,0.20907,0,0.17258,0.1499
3.096,0.24655,0.06114,0.13116,0.01972,0.21795,0.00493,0.15878,0.16371
3.098,0.24753,0.05621,0.13018,0.02663,0.21992,0.00493,0.16568,0.15286
3.1,0.25641,0.05523,0.1213,0.0286,0.21598,0.00493,0.16272,0.15878
3.102,0.26726,0.05917,0.11243,0.02761,0.21696,0,0.17258,0.14793
3.104,0.26331,0.05621,0.1213,0.02071,0.21992,0,0.16469,0.15779
3.106,0.25641,0.06213,0.12032,0.02268,0.21105,0.00493,0.17357,0.15286
3.108,0.24951,0.0572,0.12426,0.0286,0.214,0,0.17258,0.15779
3.11,0.2426,0.06016,0.13018,0.02761,0.22189,0,0.16469,0.1568
3.112,0.24951,0.05917,0.12919,0.02959,0.214,0,0.16765,0.15483
3.114,0.24556,0.06509,0.12821,0.02761,0.21105,0,0.17554,0.15089
3.116,0.25641,0.05227,0.12919,0.02564,0.21598,0.00493,0.16174,0.15779
3.118,0.25049,0.0572,0.1213,0.02761,0.22781,0.00493,0.16075,0.15385
3.12,0.26233,0.06312,0.1144,0.02564,0.20611,0,0.18343,0.14892
3.122,0.24951,0.06114,0.12426,0.0286,0.22288,0,0.16272,0.15483
3.124,0.24753,0.05917,0.13314,0.02367,0.22584,0,0.16568,0.14892
3.126,0.23767,0.05917,0.13609,0.02959,0.21598,0,0.16765,0.15779
3.128,0.24556,0.05819,0.13215,0.02761,0.21795,0,0.16568,0.1568
3.13,0.26923,0.06016,0.10848,0.02761,0.21696,0.00493,0.16864,0.14793
3.132,0.2574,0.05325,0.12821,0.02465,0.20513,0,0.18047,0.15483
3.134,0.25345,0.0572,0.12426,0.04142,0.20316,0.00493,0.16075,0.15878
3.136,0.24655,0.05523,0.12722,0.02761,0.21105,0,0.1854,0.15089
3.138,0.26331,0.06114,0.11933,0.03452,0.19724,0,0.18146,0.14694
3.14,0.25345,0.05523,0.12623,0.02367,0.21006,0.00493,0.18047,0.1499
3.142,0.25049,0.05523,0.12525,0.0286,0.21795,0.00493,0.16469,0.1568
3.144,0.25148,0.05128,0.13609,0.02367,0.22682,0,0.16568,0.14892
3.146,0.25444,0.06312,0.11341,0.02465,0.214,0,0.18245,0.15187
3.148,0.24951,0.06114,0.12229,0.02761,0.22387,0.00493,0.15779,0.1568
3.15,0.25247,0.0641,0.12623,0.02367,0.21499,0,0.18146,0.14103
3.152,0.25247,0.0572,0.12229,0.0217,0.21696,0.00493,0.18047,0.14793
3.154,0.24852,0.0572,0.1213,0.02564,0.22288,0,0.17357,0.15483
3.156,0.2426,0.05917,0.13314,0.0355,0.20316,0.00493,0.17061,0.15483
3.158,0.26233,0.05424,0.12821,0.02761,0.21499,0,0.1785,0.13807
3.16,0.25247,0.05917,0.12426,0.02959,0.20118,0,0.18935,0.14793
3.162,0.25542,0.05917,0.12032,0.0217,0.22387,0,0.1716,0.15187
3.164,0.25444,0.05523,0.13215,0.03353,0.20611,0,0.17357,0.14892
3.166,0.25049,0.0572,0.12426,0.02761,0.20316,0,0.17751,0.16371
3.168,0.24162,0.0572,0.13511,0.03452,0.214,0,0.16765,0.15385
3.17,0.25148,0.0641,0.12525,0.0286,0.2071,0,0.17949,0.14793
3.172,0.25049,0.05523,0.12623,0.02071,0.21598,0,0.1785,0.1568
3.174,0.24655,0.05917,0.13511,0.02761,0.20414,0,0.17751,0.15385
3.176,0.25444,0.06213,0.12623,0.02071,0.20513,0,0.18343,0.15187
3.178,0.25542,0.05523,0.12919,0.03156,0.21302,0,0.17357,0.14596
3.18,0.23471,0.06213,0.13609,0.0286,0.21203,0,0.18047,0.1499
3.182,0.2574,0.06312,0.11538,0.02959,0.21203,0.00493,0.17949,0.14201
3.184,0.2643,0.05325,0.12525,0.02367,0.22387,0,0.1716,0.14201
3.186,0.24458,0.0572,0.12821,0.03748,0.20217,0.00493,0.17456,0.15483
3.188,0.25148,0.05523,0.12525,0.03353,0.21893,0,0.1716,0.14793
3.19,0.24655,0.0572,0.13116,0.02071,0.2071,0.00493,0.18343,0.15286
3.192,0.24458,0.0572,0.13116,0.02367,0.22584,0.00493,0.16765,0.14892
3.194,0.25148,0.0572,0.12821,0.02071,0.21499,0.00493,0.17357,0.15286
3.196,0.2574,0.0572,0.12623,0.03353,0.21795,0.00493,0.16075,0.14596
3.198,0.24753,0.05917,0.12821,0.03057,0.21499,0.00493,0.17258,0.14596
3.2,0.23866,0.06016,0.13905,0.01874,0.21006,0,0.1785,0.15878
3.202,0.2426,0.06706,0.13412,0.01479,0.22682,0,0.17357,0.14497
3.204,0.23964,0.06213,0.13511,0.02663,0.21992,0.00592,0.17061,0.14398
3.206,0.24852,0.06312,0.12722,0.02465,0.21302,0,0.17949,0.14793
3.208,0.24063,0.06509,0.13215,0.03452,0.19527,0.00493,0.1785,0.15286
3.21,0.24556,0.05523,0.13018,0.02663,0.21795,0,0.17061,0.15779
3.212,0.25148,0.05621,0.13116,0.02959,0.20611,0.00493,0.17949,0.14497
3.214,0.23964,0.06607,0.12722,0.02761,0.21598,0.00493,0.16272,0.15976
3.216,0.24951,0.05819,0.12623,0.03254,0.21795,0,0.16765,0.15187
3.218,0.24951,0.05819,0.13116,0.02268,0.23274,0,0.16469,0.14497
3.22,0.25049,0.05621,0.13018,0.0217,0.20907,0.00493,0.18146,0.1499
3.222,0.25542,0.06016,0.12229,0.02761,0.21302,0.00493,0.16765,0.15286
3.224,0.24556,0.06016,0.12525,0.03254,0.214,0,0.17456,0.15187
3.226,0.24359,0.05917,0.12525,0.03452,0.22189,0,0.16568,0.15385
3.228,0.25247,0.05325,0.12722,0.02367,0.22485,0.00493,0.16371,0.15385
3.23,0.24951,0.0572,0.12525,0.02959,0.22387,0,0.16469,0.15385
3.232,0.24359,0.0641,0.12623,0.03452,0.19527,0,0.18935,0.15089
3.234,0.24753,0.06016,0.12821,0.03353,0.22387,0.00493,0.14892,0.1568
3.236,0.24852,0.06213,0.12327,0.02367,0.20809,0.00493,0.17751,0.15582
3.238,0.24458,0.06114,0.12821,0.01479,0.21893,0.00493,0.18146,0.1499
3.24,0.25345,0.06114,0.12426,0.01775,0.22387,0.00493,0.17061,0.14793
3.242,0.24852,0.06114,0.13215,0.02761,0.22387,0,0.16371,0.14694
3.244,0.24556,0.05621,0.13215,0.02071,0.21006,0,0.19231,0.14694
3.246,0.24162,0.06114,0.13314,0.02959,0.21006,0,0.18343,0.14497
3.248,0.24458,0.05917,0.13116,0.03057,0.21203,0,0.1854,0.14103
3.25,0.24359,0.06114,0.13215,0.02465,0.20809,0.00493,0.18343,0.14596
3.252,0.23471,0.06213,0.12722,0.03748,0.20414,0,0.18343,0.15483
3.254,0.24556,0.05523,0.12821,0.02959,0.22288,0,0.15878,0.16371
3.256,0.25049,0.05128,0.13116,0.02071,0.214,0.00493,0.16963,0.16174
3.258,0.24852,0.05128,0.13018,0.02071,0.21203,0.00493,0.17949,0.1568
3.26,0.24655,0.06016,0.12426,0.02071,0.21893,0.00493,0.16864,0.15976
3.262,0.25345,0.05523,0.12525,0.01874,0.22781,0.00493,0.16371,0.15483
3.264,0.23471,0.06706,0.13215,0.02071,0.22978,0,0.15286,0.16667
3.266,0.23964,0.06016,0.13511,0.02367,0.21696,0,0.18343,0.14497
3.268,0.24162,0.0572,0.13215,0.01183,0.21893,0,0.18245,0.15976
3.27,0.25641,0.0572,0.12229,0.03452,0.21105,0,0.16864,0.15385
3.272,0.24162,0.06114,0.13412,0.02071,0.21893,0,0.17751,0.1499
3.274,0.24753,0.05917,0.12525,0.02959,0.22584,0,0.16272,0.15385
3.276,0.25542,0.05917,0.12426,0.02663,0.22781,0,0.16371,0.14694
3.278,0.2574,0.06016,0.12327,0.03649,0.21893,0,0.16272,0.14497
3.28,0.24951,0.0572,0.12919,0.02465,0.23767,0,0.16272,0.143
3.282,0.24458,0.05523,0.13116,0.02367,0.21006,0,0.18146,0.15779
3.284,0.24753,0.05325,0.13215,0.02367,0.214,0,0.17949,0.15385
3.286,0.25049,0.06114,0.12623,0.02959,0.21696,0,0.17258,0.14694
3.288,0.23471,0.06114,0.13215,0.02071,0.21893,0,0.1785,0.15779
3.29,0.24852,0.05424,0.13215,0.02663,0.22288,0.00493,0.16075,0.15385
3.292,0.23964,0.05621,0.13708,0.02564,0.21795,0.00493,0.17456,0.14793
3.294,0.24063,0.06509,0.12821,0.02268,0.22387,0,0.18146,0.14201
3.296,0.2426,0.05523,0.13018,0.02367,0.22387,0,0.17554,0.15286
3.298,0.24852,0.05819,0.12821,0.02071,0.21499,0.00493,0.17357,0.15483
3.3,0.24951,0.05917,0.12229,0.02367,0.21893,0,0.17061,0.15976
3.302,0.24753,0.0641,0.12623,0.0355,0.20809,0,0.17456,0.14793
3.304,0.2426,0.05917,0.12919,0.03057,0.21203,0.00493,0.17258,0.15286
3.306,0.24852,0.0572,0.12722,0.02663,0.21499,0.00493,0.18047,0.14398
3.308,0.25444,0.0572,0.12623,0.03057,0.21006,0,0.18343,0.14201
3.31,0.25247,0.0572,0.12525,0.03156,0.20907,0.00493,0.17061,0.15286
3.312,0.2426,0.06213,0.13708,0.02564,0.22387,0,0.16371,0.14892
3.314,0.25148,0.06312,0.12722,0.03452,0.20316,0.00493,0.1716,0.14793
3.316,0.2426,0.05819,0.13412,0.03057,0.214,0.00493,0.17258,0.14694
3.318,0.24655,0.06016,0.13412,0.0217,0.22584,0,0.1716,0.14398
3.32,0.23373,0.0641,0.13807,0.02564,0.22091,0,0.1716,0.1499
3.322,0.24359,0.05917,0.13215,0.0286,0.22584,0,0.15779,0.1568
3.324,0.24951,0.04734,0.13905,0.03156,0.21302,0,0.17456,0.14892
3.326,0.24162,0.06114,0.12919,0.02663,0.20217,0.00493,0.18047,0.15779
3.328,0.23669,0.06312,0.13511,0.02761,0.214,0,0.17751,0.1499
3.33,0.23669,0.06016,0.13412,0.02367,0.20907,0.00493,0.18738,0.14793
3.332,0.24753,0.05917,0.12919,0.02959,0.21893,0.00493,0.15779,0.1568
3.334,0.24852,0.0641,0.13708,0.03057,0.20217,0,0.18146,0.14004
3.336,0.23866,0.05819,0.13511,0.0217,0.21598,0,0.1785,0.15582
3.338,0.2426,0.06016,0.13412,0.03254,0.19822,0,0.1854,0.15089
3.34,0.2426,0.05621,0.14103,0.01282,0.214,0,0.18343,0.15385
3.342,0.24753,0.05819,0.13116,0.02367,0.21499,0,0.17456,0.15385
3.344,0.23964,0.05424,0.13511,0.02465,0.20809,0,0.19034,0.15187
3.346,0.24951,0.05819,0.13018,0.03254,0.19822,0,0.1854,0.1499
3.348,0.2426,0.06509,0.12722,0.02564,0.19329,0,0.2002,0.1499
3.35,0.25247,0.06213,0.13412,0.03156,0.21105,0.00493,0.16568,0.14201
3.352,0.24359,0.05523,0.13511,0.02761,0.22682,0.00493,0.16568,0.14497
3.354,0.24063,0.06016,0.13412,0.03057,0.20809,0,0.18442,0.14596
3.356,0.24655,0.06016,0.13314,0.01775,0.21598,0.00493,0.18343,0.14201
3.358,0.24458,0.05819,0.13116,0.01578,0.22091,0,0.1785,0.15483
3.36,0.24359,0.05523,0.13314,0.03945,0.20414,0.00493,0.16963,0.15385
3.362,0.24655,0.05424,0.13314,0.01874,0.22288,0.00493,0.17456,0.14892
3.364,0.24655,0.05819,0.12821,0.02663,0.214,0.00493,0.16272,0.16272
3.366,0.24162,0.0572,0.13905,0.02959,0.20907,0,0.18738,0.14004
3.368,0.24753,0.05325,0.13116,0.02071,0.21302,0,0.18442,0.15385
3.37,0.24852,0.0572,0.12919,0.02663,0.22288,0,0.16765,0.15187
3.372,0.25247,0.06114,0.11933,0.03254,0.20907,0,0.1785,0.15089
3.374,0.24162,0.05621,0.13807,0.02959,0.22288,0.00493,0.15779,0.15286
3.376,0.24753,0.06213,0.12623,0.02367,0.22189,0.00493,0.16075,0.1568
3.378,0.25345,0.06114,0.12623,0.02367,0.22978,0,0.17061,0.13905
3.38,0.25247,0.05819,0.12623,0.01578,0.21992,0.00493,0.18047,0.14596
3.382,0.23964,0.05523,0.13708,0.0286,0.22091,0,0.17456,0.14793
3.384,0.25148,0.0572,0.13018,0.02367,0.21795,0,0.17456,0.14892
3.386,0.24753,0.05523,0.13116,0.02663,0.20611,0,0.18738,0.1499
3.388,0.2426,0.06114,0.12821,0.02071,0.21696,0.00493,0.18047,0.14892
3.39,0.24556,0.06213,0.13609,0.03452,0.20611,0,0.17653,0.143
3.392,0.24458,0.05128,0.13412,0.02071,0.23373,0.00493,0.15779,0.1568
3.394,0.23964,0.06114,0.13511,0.0217,0.20611,0,0.19132,0.14892
3.396,0.25049,0.0572,0.12821,0.02071,0.22682,0.00493,0.16667,0.14892
3.398,0.24655,0.05917,0.12722,0.03057,0.22189,0,0.16963,0.14892
3.4,0.24063,0.06114,0.13609,0.0217,0.21302,0,0.1854,0.14596
3.402,0.2426,0.06016,0.13314,0.0217,0.21893,0,0.18047,0.14694
3.404,0.24852,0.05917,0.12821,0.03254,0.21795,0,0.16765,0.1499
3.406,0.24852,0.05128,0.13609,0.02367,0.21893,0,0.17258,0.15286
3.408,0.24556,0.05917,0.13018,0.02367,0.21105,0,0.18836,0.14596
3.41,0.24753,0.05917,0.12919,0.03057,0.19132,0,0.19231,0.15385
3.412,0.23274,0.0572,0.13511,0.03353,0.21795,0,0.16174,0.16568
3.414,0.24951,0.05917,0.13215,0.0286,0.19921,0.00493,0.19132,0.13905
3.416,0.25345,0.06213,0.12426,0.01775,0.214,0.00493,0.16864,0.15878
3.418,0.24655,0.06016,0.12623,0.03649,0.20414,0,0.17751,0.15286
3.42,0.24852,0.05325,0.13314,0.02465,0.22288,0.00493,0.16568,0.15089
3.422,0.23373,0.0572,0.13905,0.03057,0.21302,0,0.17456,0.15582
3.424,0.2357,0.05621,0.14103,0.02367,0.22781,0.00493,0.16075,0.15385
3.426,0.24556,0.05523,0.13412,0.02761,0.22189,0.00493,0.15385,0.16075
3.428,0.23866,0.06016,0.13708,0.03254,0.20809,0,0.17751,0.1499
3.43,0.24753,0.05523,0.13314,0.02663,0.22288,0,0.16765,0.15089
3.432,0.25049,0.05424,0.13215,0.04339,0.21302,0,0.16272,0.14793
3.434,0.23077,0.0572,0.14103,0.02367,0.22091,0.00493,0.17061,0.15483
3.436,0.24556,0.05917,0.12919,0.0286,0.19724,0,0.19329,0.15089
3.438,0.24162,0.05917,0.13511,0.03353,0.20907,0.00493,0.16864,0.15187
3.44,0.2426,0.05917,0.13511,0.02071,0.21598,0,0.18442,0.14596
3.442,0.23669,0.0572,0.13609,0.02663,0.21893,0.00493,0.16963,0.15385
3.444,0.2426,0.06114,0.13116,0.02367,0.21795,0,0.17554,0.15187
3.446,0.25444,0.05424,0.13018,0.02367,0.21992,0,0.18047,0.14103
3.448,0.2426,0.06213,0.13708,0.03254,0.21598,0.00493,0.16667,0.14201
3.45,0.24556,0.0572,0.12919,0.0286,0.21302,0.00493,0.17258,0.15286
3.452,0.24556,0.0641,0.1213,0.03254,0.22091,0,0.16568,0.15385
3.454,0.23964,0.06312,0.13215,0.03156,0.2071,0.00592,0.17554,0.14892
3.456,0.2426,0.0641,0.12821,0.02465,0.21203,0,0.1785,0.15385
3.458,0.24753,0.05523,0.13215,0.02367,0.21696,0.00493,0.17258,0.15089
3.46,0.24655,0.05523,0.13215,0.0355,0.21203,0,0.16765,0.15483
3.462,0.24655,0.0572,0.12623,0.04043,0.21696,0,0.16667,0.1499
3.464,0.24162,0.0572,0.13215,0.02663,0.21795,0,0.17061,0.15779
3.466,0.23274,0.06706,0.13609,0.02959,0.21499,0,0.16371,0.15976
3.468,0.2426,0.06607,0.12919,0.02663,0.21893,0,0.1785,0.14201
3.47,0.23964,0.06114,0.13511,0.01972,0.21302,0,0.1854,0.1499
3.472,0.24852,0.05227,0.13708,0.02465,0.21006,0.00493,0.17456,0.15187
3.474,0.23964,0.05325,0.143,0.02071,0.21203,0.00493,0.17751,0.15286
3.476,0.23866,0.06312,0.13412,0.01479,0.20907,0,0.18935,0.15483
3.478,0.24951,0.06213,0.12525,0.02367,0.2002,0.00493,0.18146,0.1568
3.48,0.24753,0.05325,0.13511,0.02268,0.21499,0,0.17357,0.1568
3.482,0.25049,0.0572,0.13116,0.02761,0.21696,0,0.17061,0.1499
3.484,0.24951,0.05523,0.12525,0.02663,0.22485,0.00493,0.17061,0.14694
3.486,0.24458,0.0572,0.13609,0.02071,0.21105,0.00493,0.18047,0.14892
3.488,0.24162,0.05819,0.13905,0.02761,0.22584,0,0.15878,0.15286
3.49,0.24852,0.05917,0.13511,0.02959,0.20907,0.00493,0.15976,0.15779
3.492,0.25444,0.05128,0.13511,0.01578,0.21696,0,0.18047,0.1499
3.494,0.25049,0.05917,0.12722,0.02367,0.22091,0,0.17653,0.14596
3.496,0.23866,0.0572,0.143,0.03353,0.20809,0,0.17554,0.14793
3.498,0.23767,0.06312,0.13708,0.02663,0.21893,0,0.16075,0.15976
3.5,0.24852,0.05128,0.13511,0.02663,0.21893,0.00493,0.16371,0.15483
3.502,0.23866,0.05917,0.14201,0.02367,0.20809,0,0.18442,0.14793
3.504,0.23176,0.06114,0.14201,0.02761,0.20513,0,0.19034,0.14596
3.506,0.24359,0.06114,0.13314,0.01775,0.21992,0,0.18047,0.14793
3.508,0.24063,0.05917,0.13511,0.01874,0.22288,0,0.17554,0.15187
3.51,0.24556,0.05227,0.13412,0.03353,0.18836,0.00493,0.2002,0.14497
3.512,0.24556,0.06114,0.12821,0.03649,0.20513,0,0.17258,0.15483
3.514,0.22978,0.06312,0.13314,0.03452,0.21696,0,0.17456,0.15187
3.516,0.24162,0.06903,0.12722,0.03057,0.21105,0,0.17554,0.14892
3.518,0.2426,0.06213,0.12821,0.02959,0.21992,0,0.16568,0.15582
3.52,0.24162,0.06114,0.13116,0.0286,0.21795,0,0.1854,0.13807
3.522,0.23077,0.05917,0.13018,0.03254,0.22584,0,0.16174,0.16371
3.524,0.24162,0.06114,0.13116,0.02761,0.20217,0,0.18836,0.15187
3.526,0.23471,0.0572,0.13807,0.02465,0.22091,0.00493,0.17554,0.14793
3.528,0.24063,0.0572,0.14103,0.0286,0.20414,0.00493,0.18047,0.14694
3.53,0.24063,0.06114,0.13215,0.02367,0.22189,0.00493,0.16469,0.15483
3.532,0.25049,0.05325,0.13314,0.03156,0.20809,0.00493,0.16272,0.15976
3.534,0.24359,0.0572,0.13708,0.02465,0.22288,0,0.16765,0.15089
3.536,0.23866,0.05917,0.13609,0.02564,0.22485,0,0.15976,0.15976
3.538,0.2426,0.05523,0.13905,0.03254,0.2071,0,0.18047,0.14694
3.54,0.23964,0.0572,0.13511,0.01775,0.22288,0,0.17949,0.15187
3.542,0.23767,0.05917,0.13905,0.0286,0.20316,0,0.1854,0.15089
3.544,0.23373,0.06312,0.13708,0.03452,0.214,0.00493,0.15976,0.1568
3.546,0.23767,0.05621,0.13807,0.02071,0.22288,0.00493,0.16272,0.16075
3.548,0.23866,0.06114,0.13412,0.02959,0.21598,0,0.16864,0.15582
3.55,0.24951,0.05325,0.13314,0.02465,0.20611,0.00493,0.17554,0.1568
3.552,0.25247,0.0572,0.12722,0.02367,0.2288,0,0.15976,0.15483
3.554,0.23669,0.06114,0.13708,0.03353,0.21105,0.00493,0.16667,0.15286
3.556,0.24359,0.06213,0.13314,0.0355,0.21598,0,0.16469,0.14892
3.558,0.23176,0.06903,0.13116,0.02367,0.22584,0,0.16963,0.15286
3.56,0.23964,0.05325,0.13807,0.02071,0.22485,0,0.16864,0.15878
3.562,0.24655,0.04734,0.14004,0.03254,0.20611,0,0.17357,0.15779
3.564,0.24063,0.05917,0.13807,0.0217,0.22288,0,0.17357,0.14793
3.566,0.24162,0.05917,0.14103,0.02761,0.19822,0.00493,0.1854,0.14596
3.568,0.24556,0.05621,0.13609,0.02761,0.21105,0.00493,0.17653,0.14596
3.57,0.24951,0.06114,0.13116,0.02367,0.21598,0.00493,0.16667,0.15089
3.572,0.24458,0.05917,0.13215,0.02761,0.21105,0.00592,0.17554,0.14793
3.574,0.23176,0.06312,0.13905,0.02465,0.21105,0,0.18245,0.15187
3.576,0.23964,0.06213,0.13708,0.03353,0.20611,0,0.1785,0.14694
3.578,0.25345,0.05523,0.13116,0.01775,0.21598,0,0.18047,0.1499
3.58,0.2574,0.05523,0.12229,0.03254,0.20414,0.00493,0.1785,0.14892
3.582,0.23964,0.0572,0.13412,0.02071,0.22682,0,0.16963,0.15582
3.584,0.24951,0.05819,0.13905,0.03452,0.20611,0,0.16864,0.14793
3.586,0.24063,0.0572,0.13905,0.02071,0.21992,0,0.17949,0.14694
3.588,0.23669,0.06114,0.13215,0.02761,0.21105,0.00493,0.17357,0.1568
3.59,0.24162,0.06509,0.12525,0.03057,0.22189,0,0.16469,0.15483
3.592,0.23274,0.06114,0.13215,0.02268,0.21696,0,0.18146,0.1568
3.594,0.24359,0.04931,0.13905,0.01775,0.22584,0.00493,0.17554,0.14793
3.596,0.24655,0.05819,0.12623,0.02071,0.22682,0,0.17357,0.15187
3.598,0.2357,0.06114,0.13609,0.02761,0.20907,0,0.19132,0.143
3.6,0.24162,0.05917,0.13511,0.03452,0.21203,0.00493,0.16963,0.14694
3.602,0.24852,0.05523,0.13116,0.02465,0.21893,0,0.18146,0.14398
3.604,0.2426,0.05523,0.13807,0.02367,0.23373,0,0.16667,0.14398
3.606,0.24063,0.0572,0.13807,0.02367,0.23373,0,0.16469,0.14596
3.608,0.2426,0.0572,0.13018,0.03156,0.21105,0.00493,0.1785,0.14793
3.61,0.25148,0.0572,0.13116,0.02663,0.21598,0.00493,0.16864,0.14793
3.612,0.23471,0.06114,0.14103,0.02761,0.20414,0.00493,0.18836,0.14201
3.614,0.23964,0.05917,0.14004,0.02959,0.22781,0,0.16568,0.14201
3.616,0.24852,0.05819,0.13018,0.02959,0.2071,0.00493,0.17258,0.15286
3.618,0.24753,0.05819,0.12722,0.02367,0.20513,0,0.18836,0.15385
3.62,0.23274,0.05917,0.13609,0.02564,0.22682,0,0.17061,0.15286
3.622,0.24556,0.0572,0.13314,0.0286,0.21302,0,0.1716,0.15483
3.624,0.2426,0.06114,0.13215,0.02761,0.22189,0,0.17357,0.14497
3.626,0.23176,0.06114,0.14103,0.03057,0.19921,0,0.19231,0.14793
3.628,0.24951,0.0572,0.13314,0.0355,0.20907,0,0.17357,0.14596
3.63,0.24063,0.06016,0.13708,0.0355,0.20513,0,0.17061,0.15483
3.632,0.25148,0.0572,0.12821,0.03452,0.19428,0,0.18343,0.15483
3.634,0.24951,0.05325,0.13412,0.03057,0.21795,0,0.16963,0.14892
3.636,0.24556,0.05424,0.13905,0.02959,0.20809,0.00493,0.16568,0.1568
3.638,0.24556,0.05523,0.13116,0.03353,0.19921,0.00493,0.18146,0.15286
3.64,0.24655,0.05621,0.13511,0.03254,0.20809,0.00493,0.17357,0.14694
3.642,0.2426,0.0572,0.13314,0.0355,0.20611,0,0.17456,0.15483
3.644,0.24655,0.05917,0.13412,0.02761,0.20907,0.0069,0.17456,0.14596
3.646,0.24655,0.05917,0.13018,0.04043,0.20611,0.00493,0.17653,0.14004
3.648,0.2426,0.05917,0.13215,0.02367,0.23077,0,0.17061,0.14497
3.65,0.24458,0.06114,0.13116,0.03846,0.2071,0.00493,0.16963,0.14694
3.652,0.24655,0.0572,0.13412,0.02959,0.21203,0,0.17751,0.14694
3.654,0.24359,0.05523,0.143,0.04043,0.20611,0.00493,0.17061,0.14004
3.656,0.24359,0.06312,0.13116,0.03156,0.214,0.00493,0.17258,0.143
3.658,0.24162,0.05917,0.13609,0.02663,0.21105,0,0.18442,0.14497
3.66,0.24458,0.05325,0.14004,0.02959,0.2071,0.00493,0.18442,0.14004
3.662,0.24359,0.05128,0.13708,0.0217,0.21992,0.00493,0.17258,0.15286
3.664,0.23866,0.06114,0.13314,0.03649,0.20316,0.00592,0.1716,0.15385
3.666,0.24655,0.06114,0.12722,0.02465,0.20316,0.00493,0.17751,0.15878
3.668,0.24458,0.06114,0.13412,0.0286,0.20907,0.00493,0.18245,0.13905
3.67,0.24359,0.0572,0.13412,0.03452,0.21105,0,0.1785,0.14497
3.672,0.23866,0.05523,0.13609,0.03452,0.22288,0.00493,0.15483,0.1568
3.674,0.25247,0.05325,0.13511,0.0286,0.20907,0,0.18146,0.14398
3.676,0.26134,0.05128,0.13116,0.02663,0.21598,0,0.17357,0.14398
3.678,0.24951,0.0572,0.13511,0.03254,0.20414,0,0.1854,0.14004
3.68,0.23964,0.06213,0.12919,0.02959,0.21105,0.00493,0.17258,0.15483
3.682,0.23471,0.06706,0.13609,0.03452,0.21006,0.00493,0.17456,0.14201
3.684,0.23669,0.05917,0.13412,0.02564,0.21598,0,0.17949,0.15286
3.686,0.24556,0.05523,0.13116,0.02071,0.2288,0.00493,0.16272,0.15483
3.688,0.24655,0.06114,0.12919,0.02465,0.20907,0.00493,0.17949,0.14892
3.69,0.24753,0.05621,0.13018,0.02761,0.21203,0.00493,0.16963,0.15582
3.692,0.24162,0.05128,0.13215,0.03649,0.214,0,0.1716,0.1568
3.694,0.24753,0.05424,0.12821,0.02761,0.21105,0,0.18343,0.15187
3.696,0.2426,0.06312,0.13314,0.02959,0.20611,0.00493,0.17357,0.15089
