# m/z,Intensity
1892.4000,0.6288
1892.5000,0.2708
1892.6000,1.8384
1893.0000,0.4863
1893.1000,0.8736
1893.4000,0.9528
1893.5000,0.3056
1893.6000,2.3260
1893.8000,0.6137
1893.9000,1.0000
1894.2000,0.1808
1894.3000,0.8192
1895.1000,0.9397
1895.2000,0.5781
1895.3000,0.7806
1895.4000,1.8548
1895.5000,0.5000
1895.9000,0.0472
1896.2000,0.0904
1896.4000,0.7653
1896.5000,0.8699
1896.8000,0.7849
1897.1000,0.3042
1897.6000,1.0000
1898.1000,0.0562
1898.2000,0.6808
1898.4000,0.0425
1898.8000,0.5167
1899.1000,0.6167
1899.5000,0.9178
1899.8000,0.1808
1900.0000,0.0822
1900.1000,1.4333
1900.2000,0.3452
1900.7000,0.5028
1901.0000,0.6027
1901.3000,1.0000
1901.4000,0.0973
1901.8000,0.5712
1902.2000,1.8822
1902.4000,0.7959
1902.5000,1.0000
1903.1000,0.5986
1903.4000,0.4781
1903.5000,0.1042
1904.1000,0.1425
1904.8000,0.7562
1904.9000,0.1315
1905.0000,0.5068
1905.1000,0.3534
1905.3000,0.6329
1905.6000,0.2306
1905.7000,0.8521
1906.3000,0.4000
1906.7000,0.0781
1908.0000,0.1575
1908.3000,0.0178
1908.5000,0.2534
1908.9000,0.2616
1909.4000,0.1750
1909.6000,0.0630
1909.8000,0.2986
1909.9000,0.9096
1910.0000,0.4722
1910.3000,0.3808
1910.5000,0.3836
1910.7000,0.1500
1910.8000,0.5370
1910.9000,1.0000
1911.1000,0.6904
1911.3000,0.5452
1911.4000,0.8507
1911.5000,1.5205
1911.9000,0.2208
1912.5000,0.9110
1912.6000,0.5219
1912.8000,0.2562
1912.9000,0.3685
1913.4000,0.4233
1913.9000,0.4849
1914.0000,0.9041
1914.1000,0.7068
1914.3000,0.9288
1914.4000,0.4603
1914.6000,1.0000
1915.0000,0.7945
1915.1000,0.1836
1915.3000,0.0247
1915.8000,1.8411
1916.2000,0.4939
1916.4000,1.0000
1916.5000,0.3219
1916.7000,0.4562
1916.8000,0.1548
1917.0000,1.0000
1917.1000,1.9479
1917.2000,0.4151
1917.7000,0.6123
1918.0000,0.5685
1918.4000,1.8479
1918.5000,0.5411
1918.9000,0.8685
1919.4000,1.0000
1919.5000,0.4932
1919.6000,0.9096
1919.7000,1.2986
1919.8000,0.2986
1919.9000,0.0904
1920.1000,0.1041
1920.3000,1.6877
1920.5000,0.5205
1920.6000,0.8822
1920.7000,1.4378
1921.0000,0.4863
1921.5000,0.9452
1921.6000,0.8753
1921.8000,1.0000
1922.2000,0.5562
1922.4000,0.0824
1922.5000,0.5274
1922.7000,0.7219
1922.9000,0.0836
1923.1000,0.8890
1923.3000,0.2986
1923.8000,0.2946
1924.1000,0.9233
1924.7000,0.3397
1925.2000,0.3622
1925.5000,1.0000
1925.8000,0.8041
1925.9000,0.2068
1926.1000,0.0123
1926.3000,0.1685
1926.4000,0.7658
1926.5000,1.0000
1926.8000,0.1392
1926.9000,0.7247
1927.2000,0.4973
1927.5000,0.2808
1927.8000,0.9479
1928.2000,0.5863
1928.4000,0.4055
1928.7000,0.3676
1928.9000,1.5459
1929.3000,0.0973
1929.4000,1.0000
1929.6000,0.6703
1929.8000,0.1534
1929.9000,0.4378
1930.0000,0.0205
1930.1000,0.6041
1930.4000,0.3685
1930.6000,1.5493
1931.1000,0.4808
1931.5000,1.0000
1931.7000,0.0041
1932.0000,0.7603
1932.1000,0.3438
1932.4000,0.0877
1932.8000,1.0000
1933.0000,0.4054
1933.1000,0.1838
1933.4000,0.9243
1933.5000,0.4865
1933.6000,1.8192
1933.8000,0.2575
1934.2000,0.5918
1934.3000,0.1685
1934.4000,0.2479
1934.5000,0.3311
1934.6000,0.0932
1935.1000,0.1767
1935.3000,0.9770
1935.6000,0.7176
1936.0000,2.8973
1936.6000,1.0000
1936.7000,0.0849
1936.9000,0.7616
1937.6000,1.4162
1937.8000,0.4432
1938.0000,0.4054
1938.4000,0.8973
1938.7000,0.6260
1938.8000,0.1959
1938.9000,0.2311
1939.4000,1.0000
1939.7000,0.6257
1939.9000,0.4808
1940.6000,0.4644
1940.7000,0.9014
1941.1000,0.6082
1941.3000,0.5378
1941.4000,0.1014
1941.5000,0.6757
1941.7000,0.1753
1942.1000,0.1041
1942.6000,0.9541
1943.1000,0.2014
1943.5000,0.9247
1943.6000,0.3548
1944.0000,1.0000
1944.3000,0.6257
1944.4000,0.8096
1945.0000,0.5890
1945.5000,0.5811
1945.6000,0.0189
1945.7000,0.5507
1945.9000,0.6811
1946.4000,1.0108
1946.5000,0.9315
1946.7000,0.8055
1946.9000,0.6770
1947.1000,0.5527
1947.2000,0.9904
1947.4000,0.1356
1947.9000,0.9575
1948.0000,1.9726
1948.2000,1.0000
1948.3000,0.2068
1948.4000,0.2342
1948.5000,0.6438
1948.6000,1.0000
1948.8000,0.0041
1948.9000,0.4405
1949.0000,0.8767
1949.1000,0.3162
1949.2000,0.7541
1949.3000,0.1919
1949.4000,0.3703
1949.7000,0.0438
1950.0000,0.2703
1950.1000,0.7081
1950.3000,0.4027
1950.4000,0.0351
1950.6000,1.0000
1950.8000,1.2000
1951.0000,0.6918
1951.3000,0.9770
1951.6000,0.6500
1951.7000,0.7878
1952.0000,0.8851
1952.7000,0.7797
1952.8000,0.6716
1952.9000,0.1162
1953.2000,0.5432
1953.3000,0.8946
1953.5000,0.4324
1954.0000,0.0137
1954.6000,1.3054
1954.7000,2.7081
1955.0000,0.4932
1955.3000,0.1662
1955.4000,0.5703
1955.5000,0.2635
1955.6000,0.1878
1955.8000,1.0000
1956.0000,1.9595
1956.5000,1.5541
1957.1000,0.9370
1957.4000,0.7178
1957.5000,0.2703
1957.8000,0.9151
1958.7000,0.1662
1958.8000,1.2351
1959.1000,0.0284
1959.5000,0.2095
1959.6000,0.7581
1959.8000,0.8419
1960.0000,0.0608
1960.1000,0.4808
1960.2000,0.0230
1960.4000,0.1203
1960.5000,0.3356
1960.6000,1.6054
1960.8000,0.7151
1960.9000,0.8297
1961.2000,1.0757
1961.5000,0.0946
1961.6000,0.6384
1961.9000,0.2622
1962.0000,0.8108
1962.3000,0.5703
1962.4000,1.9568
1962.5000,1.0135
1962.9000,0.6514
1963.4000,0.6178
1963.8000,1.0000
1964.4000,0.7757
1964.9000,0.5351
1965.4000,0.8459
1965.7000,0.7730
1966.1000,0.0865
1966.2000,0.5378
1966.8000,0.3338
1966.9000,0.7986
1967.0000,1.2635
1967.7000,0.4824
1967.8000,0.9824
1967.9000,0.5527
1968.5000,0.7432
1968.8000,1.0000
1969.0000,0.4189
1969.5000,0.0800
1969.7000,0.8622
1969.9000,1.0000
1970.6000,0.9068
1971.0000,0.0338
1971.4000,0.1473
1971.7000,0.7392
1972.0000,0.6892
1972.1000,0.8459
1972.9000,0.0720
1973.0000,0.4054
1973.5000,0.2297
1973.6000,0.2554
1974.1000,0.6203
1974.2000,0.0986
1974.4000,0.0419
1974.5000,0.5203
1975.1000,0.3770
1975.3000,0.3293
1976.0000,0.6757
1976.2000,0.6240
1976.4000,0.4243
1976.8000,0.4892
1977.0000,0.5541
1977.2000,1.5905
1977.3000,1.7757
1977.5000,0.1533
1978.0000,0.7500
1978.3000,0.3149
1978.5000,0.6467
1978.9000,0.4282
1979.1000,0.5459
1979.2000,0.9757
1979.4000,0.9813
1979.6000,0.9514
1979.7000,0.4297
1979.8000,0.0907
1979.9000,0.6000
1980.0000,0.1216
1980.5000,0.7027
1980.6000,0.2243
1980.7000,0.2707
1981.2000,0.6932
1981.7000,0.1122
1982.4000,0.5149
1982.5000,1.0000
1982.6000,0.4919
1983.2000,1.2320
1983.4000,0.3865
1983.8000,0.3360
1985.0000,0.7905
1985.2000,0.1907
1985.7000,0.3608
1986.0000,0.1216
1986.2000,0.8960
1986.6000,0.0720
1986.8000,0.9440
1986.9000,1.0827
1987.0000,0.9600
1987.3000,0.5162
1987.4000,0.0081
1987.6000,0.0014
1987.8000,0.9827
1988.3000,0.4554
1988.4000,0.0520
1988.6000,0.9446
1989.2000,0.0905
1989.5000,1.1892
1991.4000,0.8547
1991.5000,0.3581
1991.6000,0.1480
1991.8000,0.1507
1992.7000,0.6427
1992.8000,0.8560
1993.0000,1.0000
1994.1000,0.3703
1994.3000,0.3760
1994.7000,0.3959
1995.2000,0.0893
1995.4000,0.9203
1996.1000,0.9173
1996.5000,0.4800
1996.6000,0.9787
1996.9000,0.4987
1997.0000,0.0133
1997.2000,0.9760
1998.8000,0.1446
1999.3000,0.7054
1999.6000,0.7680
1999.7000,1.0000
1999.8000,1.0000
2000.2000,0.2907
2000.4000,1.0000
2000.5000,0.1757
2000.7000,0.8486
2000.9000,1.0000
2001.5000,0.9527
2001.6000,1.0838
2001.8000,0.4893
2001.9000,0.9987
2003.1000,0.8324
2003.3000,0.7973
2003.5000,0.7733
2004.0000,0.8108
2004.3000,0.6392
2004.8000,1.0000
2005.7000,0.6066
2006.8000,0.6865
2007.0000,0.6400
2007.2000,0.3973
2007.3000,0.9099
2008.6000,0.6920
2009.4000,0.8880
2009.7000,0.5493
2010.0000,0.9733
2010.1000,0.5520
2011.2000,0.6716
2011.6000,0.4387
2012.1000,1.0000
2012.2000,0.5973
2012.9000,0.2880
2013.0000,0.1757
2013.3000,0.4027
2013.6000,0.9987
2013.7000,0.5240
2014.1000,0.3613
2015.2000,0.4838
2015.8000,0.6693
2016.1000,0.2720
2016.6000,0.0622
2016.7000,0.5293
2016.8000,0.9907
2017.1000,0.6068
2017.2000,0.8627
2017.4000,0.7987
2017.7000,0.8040
2019.3000,0.3893
2019.8000,0.9240
2020.1000,0.3080
2020.3000,0.7693
2021.0000,0.4733
2021.1000,0.0653
2021.2000,1.2347
2021.5000,0.2400
2021.9000,1.0000
2022.0000,0.0667
2022.9000,0.8147
2023.1000,0.8920
2023.3000,1.0173
2023.4000,1.0427
2023.5000,0.0600
2023.6000,0.4013
2023.8000,0.3107
2023.9000,0.2280
2024.5000,0.5067
2024.7000,0.4160
2025.5000,0.0658
2025.7000,0.0240
2025.8000,0.5827
2026.0000,0.3267
2026.4000,0.8547
2026.7000,0.4973
2027.1000,0.3213
2027.3000,0.7893
2027.7000,1.0000
2028.0000,0.3867
2028.2000,0.5653
2028.6000,0.0880
2028.9000,1.0000
2029.0000,0.8867
2029.1000,0.3347
2029.2000,1.5653
2029.4000,0.6829
2029.5000,1.8618
2029.6000,0.4120
2029.8000,0.5160
2030.6000,0.9387
2031.0000,1.1447
2031.1000,0.6987
2031.3000,1.8027
2031.4000,3.6453
2031.5000,1.5600
2031.6000,6.4587
2031.7000,6.9827
2031.8000,9.0000
2031.9000,3.7280
2032.0000,2.6447
2032.1000,3.2355
2032.2000,1.7907
2032.3000,1.3427
2032.7000,0.4434
2033.4000,0.4480
2033.9000,0.7684
2034.0000,0.2133
2034.1000,0.6613
2034.3000,0.4560
2034.4000,0.0080
2034.6000,0.1320
2034.7000,0.6882
2034.8000,0.2493
2035.5000,0.8467
2035.6000,0.7092
2035.8000,0.1750
2036.0000,0.0526
2036.2000,0.9237
2036.6000,0.3120
2036.7000,0.8658
2036.8000,1.0000
2036.9000,1.0000
2037.0000,1.0933
2037.1000,0.1120
2037.2000,0.6684
2037.3000,1.0000
2037.4000,1.5893
2037.8000,0.9513
2038.0000,0.8333
2038.7000,0.0973
2038.8000,0.3373
2039.4000,1.0000
2039.5000,0.3867
2039.6000,0.8213
2039.9000,0.1253
2040.1000,0.9921
2040.2000,0.4368
2040.7000,0.6093
2040.8000,0.9566
2041.4000,1.2868
2041.6000,1.0000
2041.7000,1.1255
2041.8000,1.3707
2041.9000,1.0000
2042.0000,2.0000
2042.1000,2.3493
2042.2000,3.7842
2042.3000,0.4632
2042.4000,1.0000
2042.5000,1.0000
2042.6000,0.3307
2043.1000,0.9947
2043.6000,0.1461
2043.7000,0.5750
2044.0000,0.8618
2044.2000,0.2707
2044.5000,0.0197
2044.8000,1.0000
2044.9000,0.7253
2045.0000,0.1579
2045.1000,0.4132
2045.2000,0.0158
2045.3000,0.4447
2045.7000,0.1605
2045.8000,0.4160
2046.1000,0.4014
2046.2000,0.7145
2046.7000,0.4171
2046.9000,0.2750
2047.0000,0.3092
2048.1000,0.3730
2048.6000,0.5053
2048.8000,0.3526
2049.4000,0.8853
2049.7000,0.8622
2049.8000,0.4351
2050.0000,1.2237
2051.7000,0.5816
2051.9000,0.5868
2052.2000,0.6649
2052.4000,0.4947
2052.6000,1.0000
2052.7000,0.2474
2052.8000,0.8316
2052.9000,0.4158
2053.2000,0.1459
2053.3000,0.7263
2054.2000,0.0158
2054.4000,0.1526
2054.7000,0.9027
2055.2000,0.8351
2055.3000,0.4237
2055.4000,1.9842
2055.5000,0.5921
2056.1000,0.0974
2056.5000,0.4342
2057.5000,0.6974
2058.0000,0.2632
2058.1000,0.8474
2058.2000,0.5684
2058.3000,1.9684
2058.8000,0.0368
2059.5000,0.1053
2059.6000,1.0000
2060.6000,0.4026
2061.0000,0.9865
2061.1000,0.4289
2061.3000,0.7595
2062.4000,1.0000
2062.7000,0.9486
2062.8000,0.6605
2063.0000,0.1351
2063.9000,1.5895
2064.5000,0.2105
2064.6000,0.6000
2064.7000,0.0158
2065.9000,0.8342
2066.1000,0.3605
2066.3000,1.0000
2066.5000,0.2237
2067.0000,0.7703
2067.1000,0.6395
2067.3000,0.4447
2068.3000,0.4053
2068.6000,0.6000
2068.9000,0.7947
2069.4000,0.7947
2070.0000,1.6842
2070.8000,1.0000
2071.5000,0.0921
2071.9000,0.3500
2072.0000,0.0395
2072.3000,1.5316
2072.5000,0.9868
2072.8000,0.7921
2073.2000,0.7658
2074.0000,0.1053
2074.1000,1.4316
2074.2000,0.6737
2074.4000,0.5474
2075.0000,0.7895
2075.8000,1.0000
2077.0000,0.4605
2079.2000,0.0316
2080.0000,0.0789
2080.5000,1.0000
2081.6000,0.8079
2081.7000,0.4447
2082.0000,0.6974
2082.8000,0.2658
2082.9000,0.1237
2083.3000,0.6385
2083.5000,1.1842
2084.4000,1.5895
2087.8000,0.4641
2088.7000,0.8842
2089.2000,0.7263
2089.3000,0.1158
2089.4000,0.4789
2089.6000,0.2256
2090.0000,0.2895
2090.3000,0.8051
2090.7000,1.4421
2090.9000,0.0316
2092.5000,0.9079
2092.7000,0.3658
2093.1000,0.1132
2093.7000,0.7211
2093.8000,0.6513
2094.4000,0.1526
2094.7000,0.0632
2095.2000,0.2474
2096.1000,0.0079
2096.5000,0.5395
2097.0000,1.0000
2097.1000,1.2789
2097.3000,0.6436
2097.4000,0.7103
2098.2000,0.4077
2098.3000,0.9462
2098.9000,0.1077
2099.0000,1.0000
2099.4000,0.1000
2099.5000,0.7436
2100.0000,0.9737
2100.5000,0.1795
2100.8000,1.8105
2101.9000,1.2128
2102.0000,1.0000
2102.2000,0.8711
2102.3000,0.2079
2103.1000,1.0000
2103.2000,0.6026
2103.8000,1.0000
2104.0000,0.7895
2104.7000,0.3263
2104.9000,0.3737
2105.5000,0.4872
2107.3000,0.2395
2107.7000,0.8436
2108.3000,0.7789
2108.4000,0.5692
2109.3000,0.3053
2109.4000,0.0316
2110.4000,0.9316
2110.7000,0.4974
2111.0000,0.5395
2111.8000,0.7205
2112.3000,0.0026
2112.5000,2.0000
2113.2000,0.9579
2113.4000,0.7231
2113.5000,0.0769
2113.7000,0.7526
2113.8000,0.9105
2114.2000,0.4513
2114.6000,0.8105
2114.9000,0.8211
2115.7000,0.5154
2116.0000,0.4744
2116.1000,0.1462
2117.6000,0.8895
2119.1000,0.0842
2119.8000,0.7718
2120.7000,1.5737
2121.0000,0.1974
2121.8000,0.1564
2122.1000,0.1846
2123.3000,0.7737
2123.4000,0.8923
2123.6000,0.2421
2124.0000,0.0526
2125.8000,0.9184
2125.9000,0.2487
2126.1000,0.0974
2127.3000,0.2263
2127.4000,0.9158
2127.6000,0.2684
2127.9000,0.6974
2128.3000,0.0154
2128.4000,0.6256
2129.2000,0.8711
2129.5000,0.1711
2129.6000,0.8385
2129.7000,1.5237
2132.3000,0.7282
2133.1000,0.7231
2133.8000,1.0000
2134.1000,0.5974
2134.2000,0.2795
2134.3000,1.0237
2134.5000,0.3289
2134.8000,0.7947
2134.9000,0.0846
2135.2000,0.8711
2135.3000,0.1769
2135.6000,1.0000
2135.9000,0.9684
2136.2000,0.9641
2136.7000,0.4718
2136.8000,1.7053
2137.5000,0.0256
2137.6000,0.3282
2137.7000,0.3821
2137.8000,1.0000
2138.4000,0.7872
2139.8000,0.1026
2140.2000,0.6769
2140.6000,0.5590
2141.8000,0.2211
2142.1000,0.1359
2142.8000,0.2538
2143.2000,0.5359
2143.7000,0.0231
2143.9000,0.4179
2144.2000,0.5231
2146.7000,0.9769
2147.0000,0.1184
2147.1000,0.1872
2147.3000,0.7667
2147.8000,0.7395
2148.2000,0.4500
2148.8000,0.4308
2148.9000,0.5179
2149.7000,0.8872
2149.8000,0.8103
2150.8000,0.8974
2152.0000,0.6282
2152.9000,0.7579
2153.0000,0.5385
2153.2000,0.8821
2153.8000,0.8564
2154.5000,0.1053
2154.6000,0.1744
2154.7000,0.4769
2155.1000,0.7737
2156.6000,0.9308
2157.6000,0.7842
2157.9000,0.6368
2158.3000,0.7795
2158.4000,0.0564
2158.5000,0.3333
2159.6000,0.8872
2159.9000,0.3000
2160.7000,0.4333
2160.8000,0.1564
2161.1000,0.6744
2161.4000,0.5179
2161.7000,0.3487
2161.8000,0.6421
2161.9000,0.9263
2162.1000,0.4821
2162.2000,0.2410
2162.3000,1.0000
2162.5000,0.4103
2162.6000,0.8667
2163.3000,0.1692
2164.0000,0.7564
2164.2000,0.6368
2164.3000,1.2053
2165.6000,0.8256
2165.8000,0.2718
2165.9000,0.9949
2166.3000,0.1128
2166.5000,0.6667
2166.7000,0.2000
2167.4000,0.1333
2167.9000,0.4795
2168.4000,0.8385
2168.5000,0.8846
2169.5000,1.0000
2169.6000,0.0974
2169.7000,0.6421
2170.2000,0.7077
2170.8000,0.6564
2170.9000,0.5949
2171.2000,0.5895
2172.6000,0.1615
2172.9000,0.9658
2173.4000,0.3000
2174.6000,1.0000
2174.8000,0.0154
2176.2000,0.6692
2176.5000,0.4605
2176.7000,0.0231
2176.8000,0.2538
2177.4000,0.8128
2177.7000,0.3921
2178.2000,0.1128
2179.1000,0.7744
2179.9000,0.3000
2180.0000,0.5513
2180.5000,0.8333
2180.7000,0.6385
2181.8000,0.8359
2182.1000,0.9436
2182.6000,0.7744
2183.3000,0.9897
2183.6000,0.7641
2183.7000,0.0154
2183.9000,0.4949
2184.0000,0.2436
2184.6000,0.7103
2185.2000,0.2026
2186.3000,0.5487
2186.5000,1.0000
2186.8000,0.1949
2187.3000,0.0615
2187.5000,1.0000
2188.2000,0.2846
2188.5000,0.0385
2189.2000,0.7718
2189.8000,0.2410
2190.8000,0.2974
2192.4000,0.5925
2193.1000,0.2897
2193.9000,0.2103
2194.0000,0.4615
2195.4000,0.1744
2195.5000,0.9231
2195.7000,0.5410
2196.1000,0.4949
2197.1000,0.8795
2198.1000,0.2513
2199.0000,0.3590
2199.1000,0.6103
2199.6000,1.0000
2199.8000,0.7718
2200.4000,0.6333
2203.5000,0.8077
2203.7000,0.2846
2204.4000,0.1103
2204.6000,0.3410
2204.9000,0.0179
2205.4000,0.1590
2206.3000,0.2100
2206.5000,0.3333
2206.9000,0.5692
2207.0000,0.2051
2207.5000,1.8205
2208.2000,0.5103
2209.6000,0.6103
2209.9000,0.2800
2210.7000,0.0410
2211.1000,0.9308
2211.3000,0.6275
2211.7000,0.2590
2213.9000,0.9436
2214.1000,0.4923
2214.3000,0.9333
2214.6000,1.1692
2215.7000,0.9513
2215.8000,0.1769
2216.3000,0.2538
2216.7000,0.8949
2217.2000,0.8308
2217.7000,0.7600
2218.5000,0.9487
2220.3000,0.2590
2220.5000,0.8500
2220.8000,0.2205
2221.6000,0.4564
2221.7000,0.3436
2221.8000,0.1400
2222.8000,0.0538
2223.0000,0.6538
2223.2000,0.2282
2224.4000,0.2359
2225.7000,0.8900
2226.1000,0.7000
2227.8000,0.1475
2229.1000,0.2550
2230.7000,0.0744
2231.5000,0.5000
2231.6000,0.6872
2231.8000,0.0872
2232.6000,0.6615
2232.7000,0.1385
2233.2000,0.8359
2233.4000,0.7728
2233.5000,0.6026
2233.6000,0.5974
2233.7000,0.7974
2233.8000,0.9974
2234.1000,0.4282
2234.3000,1.0000
2234.4000,1.8538
2234.5000,1.0000
2234.6000,2.0923
2234.7000,1.5077
2234.8000,3.1550
2234.9000,3.2410
2235.0000,3.3205
2235.1000,1.5075
2235.2000,2.2975
2235.3000,0.8850
2235.4000,0.9200
2235.5000,0.2750
2236.3000,0.1900
2238.1000,1.0000
2238.4000,0.7925
2238.6000,0.1825
2238.9000,1.0000
2239.2000,0.7026
2240.1000,0.9949
2240.4000,0.5550
2241.1000,0.8538
2241.3000,1.5550
2241.4000,0.5974
2241.5000,0.5875
2241.8000,0.1475
2242.2000,0.9000
2242.9000,0.1590
2243.7000,1.2800
2244.2000,0.4462
2244.6000,0.5282
2245.4000,0.7175
2245.5000,1.8205
2245.6000,0.0846
2245.7000,0.7225
2245.8000,0.4475
2245.9000,1.9000
2246.0000,1.8125
2246.1000,3.0000
2246.3000,1.0308
2246.4000,1.0000
2246.5000,0.3000
2246.6000,0.8700
2246.7000,0.9350
2247.0000,0.6000
2247.2000,0.9641
2247.4000,0.3128
2247.5000,0.5000
2248.0000,0.6282
2248.1000,1.0000
2248.8000,0.7975
2249.1000,0.3325
2249.5000,0.9625
2249.7000,1.2513
2250.0000,0.1000
2250.3000,0.5650
2250.5000,0.2051
2250.8000,0.3100
2251.4000,0.3595
2251.6000,0.3000
2251.8000,0.9525
2252.1000,0.4282
2252.4000,0.0925
2252.8000,0.7725
2253.0000,0.8846
2253.7000,0.3150
2254.1000,0.9950
2254.4000,0.4821
2254.5000,0.3077
2254.7000,0.0400
2254.9000,1.6359
2255.8000,0.8949
2256.0000,0.2179
2256.5000,0.0641
2256.6000,0.2385
2257.0000,0.9000
2257.3000,2.1800
2257.4000,0.4308
2257.5000,2.9744
2257.6000,0.3150
2257.7000,0.0667
2257.9000,1.4050
2258.0000,0.8500
2258.1000,1.2550
2258.6000,0.4425
2259.0000,0.4359
2259.2000,0.5525
2259.4000,0.8897
2259.5000,0.9375
2259.6000,0.7872
2260.0000,1.0000
2260.7000,0.9850
2260.8000,0.1850
2261.1000,1.0000
2261.8000,0.8100
2262.0000,0.8846
2263.2000,0.9462
2263.5000,0.5375
2264.9000,0.2450
2265.1000,0.9282
2265.3000,1.0000
2265.9000,0.3425
2266.5000,0.2875
2266.6000,0.4325
2267.2000,0.3650
2267.8000,1.0000
2267.9000,0.4550
2268.4000,0.2300
2268.7000,1.3800
2268.8000,1.7200
2268.9000,1.0000
2269.1000,1.0000
2269.2000,1.0000
2269.4000,0.7675
2269.6000,1.8350
2270.0000,0.6875
2270.3000,0.8525
2270.7000,1.0000
2270.9000,0.9450
2272.0000,0.2750
2272.3000,0.8380
2272.4000,0.3175
2273.4000,0.8128
2274.0000,0.2949
2274.8000,0.8821
2275.2000,0.5350
2275.3000,0.6100
2276.6000,0.5075
2277.1000,0.7675
2277.6000,0.9450
2277.9000,0.7600
2278.0000,0.4750
2278.3000,0.0400
2279.8000,0.9256
2280.3000,0.7975
2280.5000,0.9125
2280.7000,0.3525
2281.5000,0.5250
2282.1000,0.6800
2282.2000,0.5487
2282.4000,0.2700
2285.0000,0.7179
2285.9000,0.5075
2286.4000,1.0000
2286.7000,0.4225
2287.4000,0.4825
2287.5000,0.3625
2287.6000,1.0000
2288.4000,1.0000
2289.4000,0.1425
2291.6000,0.0100
2291.8000,0.2350
2292.7000,0.6225
2293.1000,0.1175
2293.4000,0.2675
2293.5000,0.4125
2293.7000,0.3475
2293.8000,0.7725
2294.3000,0.4100
2294.6000,0.2300
2294.8000,0.9650
2295.5000,0.9000
2295.6000,0.9800
2296.8000,0.4975
2297.1000,0.8575
2297.7000,0.4100
2298.1000,0.0700
2298.9000,0.9450
2299.3000,0.4775
2299.4000,1.2850
2300.2000,0.6025
2301.4000,0.9950
2301.8000,0.5150
2302.4000,1.0000
2303.1000,0.9825
2303.4000,0.6575
2303.5000,1.5625
2304.1000,0.1200
2305.0000,0.1500
2305.9000,0.1675
2307.9000,0.6200
2308.0000,0.5000
2308.1000,0.6200
2310.7000,0.5850
2311.2000,0.0350
2313.0000,0.8625
2314.0000,1.0000
2314.1000,0.0050
2314.6000,0.4800
2314.7000,0.6150
2315.4000,1.3650
2315.8000,0.2707
2316.6000,0.4561
2317.0000,0.9500
2317.5000,0.5500
2317.6000,0.4550
2318.3000,0.7650
2318.7000,0.6275
2319.1000,0.9925
2319.8000,0.6975
2320.0000,0.1098
2320.3000,0.8150
2322.2000,0.9780
2322.3000,0.9049
2323.9000,0.4200
2324.0000,0.3250
2324.4000,0.9700
2324.6000,0.2200
2325.4000,0.9425
2326.1000,0.4175
2326.5000,0.9390
2326.7000,1.0000
2326.8000,0.7900
2326.9000,0.3050
2327.2000,0.4350
2327.5000,0.1707
2327.7000,0.0150
2327.9000,0.8200
2328.6000,0.1925
2328.8000,0.9725
2329.2000,0.6725
2329.5000,0.5875
2329.8000,0.8350
2330.0000,1.0000
2330.3000,0.2600
2330.4000,0.3550
2330.7000,0.6150
2331.0000,1.7500
2332.0000,0.7125
2333.2000,0.6900
2333.8000,0.1850
2334.0000,0.3500
2334.1000,0.4341
2334.5000,0.7439
2334.9000,0.0675
2335.2000,0.6805
2335.7000,0.2725
2337.0000,0.2500
2337.4000,0.9450
2337.5000,0.1341
2340.3000,0.7400
2340.9000,0.6000
2342.3000,0.7171
2343.6000,0.6700
2343.7000,0.7275
2344.4000,0.2175
2345.5000,0.0244
2346.0000,0.3250
2346.8000,0.8725
2349.5000,0.3415
2349.9000,0.9175
2350.4000,0.2366
2351.0000,0.6125
2351.7000,0.9600
2352.4000,0.5200
2353.7000,0.2707
2354.3000,0.3683
2354.4000,0.6840
2355.3000,0.7707
2355.9000,0.4200
2357.5000,0.4750
2359.2000,0.4025
2360.8000,0.2600
2362.2000,0.9780
2364.6000,0.8098
2365.1000,0.5780
2368.9000,0.1634
2369.3000,0.6610
2369.4000,0.3829
2370.1000,0.6780
2370.3000,1.0000
2372.0000,0.4756
2372.7000,0.7463
2373.0000,0.8537
2374.4000,0.4073
2375.4000,0.2173
2375.5000,0.8049
2376.9000,0.6902
2381.5000,0.8293
2382.6000,0.1659
2384.2000,0.3878
2384.6000,0.7268
2384.7000,0.2537
2385.9000,0.9341
2386.1000,0.1075
2386.2000,1.7024
2386.6000,0.2512
2386.8000,0.5950
2387.8000,0.5463
2388.0000,0.5854
2388.3000,0.3317
2388.5000,0.7073
2389.1000,0.8366
2389.6000,0.9585
2390.8000,1.5902
2391.3000,0.3100
2392.2000,0.5098
2394.7000,0.0707
2402.5000,0.0976
2404.3000,0.0463
2406.9000,0.8366
2407.1000,0.8220
2409.9000,0.2366
2412.8000,0.2171
2413.1000,0.1902
2415.4000,0.8854
2416.8000,0.0341
2416.9000,0.0293
2417.0000,0.9756
2417.1000,0.0195
2418.7000,0.8927
2419.6000,0.8244
2419.7000,0.8195
2421.5000,0.6098
2421.6000,0.3951
2424.1000,0.7000
2424.7000,0.7902
2426.1000,0.9829
2427.9000,0.6878
2429.5000,0.3929
2429.6000,0.6268
2430.2000,0.2341
2431.5000,0.0366
2434.8000,0.7829
2436.3000,0.1810
2436.4000,0.2095
2437.5000,0.5000
2437.7000,0.5585
2439.1000,0.9561
2439.9000,0.7976
2441.6000,0.2810
2442.4000,0.0171
2445.3000,0.0220
2445.9000,0.8220
2446.4000,0.6146
2448.2000,0.0463
2448.3000,0.0976
