title,p27 - MD results,,,
plot_type,grid-line,,,
x_label,Time (ns),,,
color,#000000,#FD5200,#0000FF,#FF8000
label,Radius of Gyration,Surface Area,PA,EHSS
y_labels,Rg (AA),SASA (A^2),CCS (A^2),CCS (A^2)
label_unit,A,A2,A2,A2
axis_x,axis_y,axis_y,axis_y,axis_y
7.456,31.3893,24433.2017,4701.63,6198.17
7.458,31.3879,24935.9765,4706.51,6196.76
7.46,31.3824,24418.9733,4696.33,6182.01
7.462,31.3043,24370.1783,4692.81,6181.2
7.464,31.2812,24576.0923,4684.85,6169.13
7.466,31.2701,24716.1234,4690.78,6183.25
7.468,31.2807,24411.4429,4680.59,6166.19
7.47,31.3018,24061.7464,4681.85,6162.28
7.472,31.3803,24956.786,4690.11,6177.68
7.474,31.3617,24216.0146,4685.55,6163.81
7.476,31.3584,24494.0472,4692.59,6178.76
7.478,31.3388,24218.1496,4686.96,6177.5
7.48,31.4479,24998.6333,4710.02,6201.59
7.482,31.3316,24389.8636,4688.16,6171.14
7.484,31.3993,25037.4534,4702.09,6193.88
7.486,31.3585,24516.0534,4694.94,6188.63
7.488,31.3619,24817.3378,4690.33,6176.88
7.49,31.3777,25101.0883,4697.39,6193.51
7.492,31.3522,24670.1556,4701.17,6192.23
7.494,31.3509,24394.4848,4692.8,6177.55
7.496,31.4494,24807.3878,4702.96,6188.51
7.498,31.4246,24613.6439,4696.93,6186.94
7.5,31.3999,24331.1168,4695.97,6186.94
7.502,31.4137,24781.7739,4694.87,6179.09
7.504,31.3681,24243.2095,4689.01,6174.71
7.506,31.3874,24726.378,4689.53,6169.58
7.508,31.4183,24817.3114,4708.68,6209.3
7.51,31.5016,24657.5701,4704.75,6195.25
7.512,31.4337,24495.886,4700.49,6184.95
7.514,31.324,24698.4461,4694.77,6185.04
7.516,31.3507,24949.2533,4701.17,6192.36
7.518,31.3902,24820.5546,4692.47,6180.45
7.52,31.4599,25437.2598,4705.27,6197.86
7.522,31.4866,25230.8534,4699.66,6184.34
7.524,31.4203,24676.6787,4690.52,6182.39
7.526,31.4138,24830.1488,4695.43,6180.9
7.528,31.4666,24718.2263,4702.11,6192.2
7.53,31.424,24967.7001,4701.17,6191.22
7.532,31.3918,24903.2571,4698.77,6185.11
7.534,31.3494,24203.4489,4687.53,6167.69
7.536,31.3913,24999.3316,4701.09,6192.57
7.538,31.407,25183.7443,4698.3,6189.89
7.54,31.4504,24490.5951,4696.7,6182.88
7.542,31.4399,24773.5531,4703.98,6194.36
7.544,31.3627,24856.3996,4688.96,6174.16
7.546,31.4294,24881.0908,4703.85,6197.61
7.548,31.3527,24918.0345,4701.59,6188.12
7.55,31.3639,24835.8102,4692.08,6172.71
7.552,31.3938,24387.3345,4685.37,6165.44
7.554,31.4415,24890.0123,4701.4,6191.16
7.556,31.3829,24591.6862,4687.22,6169.37
7.558,31.3774,24557.5155,4686.23,6174.57
7.56,31.3709,25007.6362,4696.65,6188.69
7.562,31.3734,24338.2865,4687.85,6163.49
7.564,31.4108,24460.3092,4691.38,6170.55
7.566,31.3971,24729.6634,4699.24,6191.66
7.568,31.3666,24771.9863,4698.53,6188.66
7.57,31.3296,24322.8652,4686.55,6167.98
7.572,31.32,24859.9403,4695.29,6187.09
7.574,31.4203,24991.8799,4697.12,6176.28
7.576,31.4387,24417.3236,4700.49,6190.8
7.578,31.4382,24445.8783,4689.9,6160.18
7.58,31.4448,24785.0896,4698.98,6177.58
7.582,31.4521,24451.5592,4694.46,6181.36
7.584,31.4928,24986.3267,4709.43,6200.04
7.586,31.4383,24596.2371,4698.11,6179.97
7.588,31.3949,25041.08,4697.17,6184.33
7.59,31.4088,24740.7157,4701.78,6193.83
7.592,31.4295,24748.5088,4693.24,6183.24
7.594,31.475,24696.0307,4698.37,6186.88
7.596,31.4034,24889.1539,4697.06,6182.67
7.598,31.3303,24231.3906,4683.79,6165.76
7.6,31.3031,23899.1151,4669.34,6145.43
7.602,31.3558,24526.7307,4688.28,6167.75
7.604,31.3497,24076.4255,4686.44,6164.99
7.606,31.3895,24371.0315,4679.63,6160.16
7.608,31.4761,25141.0421,4699.55,6187.59
7.61,31.4399,24701.6792,4695.17,6178.6
7.612,31.3853,24732.2342,4698.29,6188.01
7.614,31.391,24276.992,4690.45,6173.15
7.616,31.3968,24336.2105,4690.48,6172.17
7.618,31.4284,24519.3009,4698.55,6182.26
7.62,31.3758,24360.4911,4681.38,6165.22
7.622,31.4285,24753.3012,4694.96,6176.87
7.624,31.3984,24974.8071,4690.69,6173.26
7.626,31.3557,24612.6009,4688.03,6170.89
7.628,31.3901,24780.4196,4686.03,6170.37
7.63,31.3338,24518.9565,4687.19,6161.75
7.632,31.4139,24322.2058,4683.86,6162.25
7.634,31.449,24307.0624,4682.82,6157.67
7.636,31.4428,24751.402,4693.17,6172.44
7.638,31.4644,25046.4144,4706.66,6197.33
7.64,31.3362,24085.721,4670.05,6140.75
7.642,31.3948,24807.7362,4682.61,6154.96
7.644,31.413,24529.6698,4692.58,6170.29
7.646,31.3294,23867.9826,4673.13,6143.43
7.648,31.3273,24213.0682,4679.83,6156.03
7.65,31.409,24453.8253,4692.58,6174.9
7.652,31.5044,25277.9715,4696.63,6174.23
7.654,31.4979,24889.2477,4699.77,6183.92
7.656,31.4459,24674.6739,4695.15,6177.96
7.658,31.3668,24664.3346,4685.65,6165.32
7.66,31.4014,24574.5581,4689.83,6175.11
7.662,31.3816,24670.8631,4690.87,6172.7
7.664,31.3725,24406.5909,4679.05,6164.6
7.666,31.3308,23577.0778,4670.63,6147.21
7.668,31.3788,24692.8574,4682.89,6171.63
7.67,31.4481,24823.9825,4700.98,6186.31
7.672,31.4038,24737.9407,4687.41,6172.79
7.674,31.4359,24860.3087,4694.57,6176.43
7.676,31.4158,24737.515,4693.44,6177.02
7.678,31.4113,24851.2345,4695.32,6176.87
7.68,31.304,24510.0152,4680.6,6165.2
7.682,31.3187,24586.3257,4686.96,6169.09
7.684,31.3907,25155.2564,4704.9,6194.62
7.686,31.3208,24223.1014,4682.11,6164.84
7.688,31.3838,24283.8928,4686.26,6167.88
7.69,31.4154,24657.2909,4698.28,6184.69
7.692,31.3162,25289.4165,4687.02,6172.86
7.694,31.2991,24512.3087,4683.73,6172.26
7.696,31.3715,24853.047,4701.13,6198.63
7.698,31.4084,24757.1062,4691.56,6181.17
7.7,31.3628,24193.2928,4686.61,6169.01
7.702,31.3975,24874.0952,4702.12,6191.87
7.704,31.382,24547.191,4684.89,6167.24
7.706,31.3494,24004.4302,4690.87,6179.04
7.708,31.3521,24200.8661,4700.4,6194.51
7.71,31.2695,24373.0089,4678.93,6165.65
7.712,31.2725,24018.045,4674.93,6148.95
7.714,31.272,24503.6079,4680.11,6157.92
7.716,31.2521,24163.4505,4667.24,6143.14
7.718,31.3271,24639.6445,4685.53,6175.15
7.72,31.2868,24937.1403,4681.93,6166.11
7.722,31.2583,24328.0359,4681.55,6162.62
7.724,31.2939,24075.5227,4675.9,6155.25
7.726,31.3846,24456.1301,4698.8,6191.85
7.728,31.3807,24369.7744,4700.14,6194.92
7.73,31.3957,24657.2309,4697.98,6187.81
7.732,31.3953,24490.7016,4701.3,6193.37
7.734,31.377,24441.8441,4691.98,6178.76
7.736,31.4315,24823.6333,4695.07,6185.31
7.738,31.4057,24409.2929,4689.14,6173.25
7.74,31.3479,24078.6162,4679.2,6164.82
7.742,31.3232,24393.2377,4672.82,6159.4
7.744,31.2851,24474.6016,4684.93,6175.84
7.746,31.3355,24028.8989,4681.11,6165.35
7.748,31.369,24171.799,4685.53,6168.85
7.75,31.3684,24440.9706,4673.52,6154.8
7.752,31.2485,24163.9563,4666.98,6151.98
7.754,31.3027,24359.026,4667.89,6145.38
7.756,31.3805,24378.2927,4674.2,6158.05
7.758,31.4346,24250.0122,4682.46,6166.52
7.76,31.4075,24418.0246,4678.4,6158.13
7.762,31.3811,24654.4926,4688.4,6177.62
7.764,31.3477,24704.8679,4673.5,6156.5
7.766,31.3105,24299.6992,4680.96,6164.36
7.768,31.3955,24935.0267,4683.85,6164.54
7.77,31.3552,24125.6568,4685.14,6165.04
7.772,31.4006,24359.0123,4675.77,6154.47
7.774,31.3886,24420.5335,4687.87,6173.65
7.776,31.3091,24248.3922,4665.82,6142.22
7.778,31.4011,24552.4813,4681.55,6157.97
7.78,31.3134,24793.8635,4678.49,6158.82
7.782,31.3239,24657.9602,4680.75,6164.12
7.784,31.4124,24429.8193,4696.36,6189.92
7.786,31.4707,24793.2688,4694.12,6179.08
7.788,31.5304,24494.8587,4700.42,6186.98
7.79,31.4242,24732.6942,4692.91,6176.96
7.792,31.3664,24737.2222,4695.51,6182.52
7.794,31.4114,24001.3474,4680.18,6157.97
7.796,31.4391,24543.4527,4687.61,6172.72
7.798,31.4951,25104.1424,4707.2,6199.12
7.8,31.4269,24575.4393,4690.56,6173.11
7.802,31.3565,25157.2918,4684.54,6171.91
7.804,31.4195,24892.3784,4692.11,6177.01
7.806,31.4019,24141.6125,4679.24,6159.34
7.808,31.415,24449.3965,4675.69,6153.92
7.81,31.3623,24540.3619,4683.49,6175.24
7.812,31.402,24826.8318,4687.99,6173.18
7.814,31.4243,24710.2316,4684.53,6171.55
7.816,31.3732,24441.3127,4680.58,6153.93
7.818,31.34,24534.969,4681.64,6167.01
7.82,31.3393,24863.0172,4685.37,6170.62
7.822,31.3421,25082.7921,4698.35,6192.27
7.824,31.3262,24408.5374,4672.62,6151.43
7.826,31.4393,24787.8319,4694.3,6180.77
7.828,31.451,24759.5737,4687.74,6171.31
7.83,31.4619,24712.4296,4683.02,6162.56
7.832,31.4229,24575.07,4682.63,6164.62
7.834,31.3979,24539.3501,4687.02,6172.46
7.836,31.3706,24477.0695,4679.28,6162.72
7.838,31.3466,24668.2942,4679.34,6153.31
7.84,31.363,24677.7824,4688.06,6170.01
7.842,31.3465,24379.4519,4679.1,6161.51
7.844,31.3606,24485.2626,4682.12,6168.92
7.846,31.3436,24664.7833,4693.76,6189.98
7.848,31.3503,24671.782,4685.15,6170.21
7.85,31.4738,25096.0976,4707.51,6200.58
7.852,31.4595,24675.8048,4700.53,6190.45
7.854,31.44,24263.6923,4690.51,6180.94
7.856,31.396,24258.1954,4685.62,6177.07
7.858,31.3832,24369.5477,4689.35,6177.87
7.86,31.4263,24639.58,4696.87,6185.64
7.862,31.4447,24920.3886,4695.94,6181.48
7.864,31.4194,24550.8538,4690.34,6174.53
7.866,31.4845,24646.5729,4705.12,6188.82
7.868,31.4968,24669.4699,4697.43,6181.8
7.87,31.5002,24845.8026,4693.75,6170.18
7.872,31.4172,24470.2769,4690.51,6178.4
7.874,31.433,24565.5051,4694.69,6176.8
7.876,31.4615,24596.1367,4699.96,6192.13
7.878,31.3776,24514.7256,4673.37,6143.21
7.88,31.4182,24447.8378,4695.91,6179.21
7.882,31.4002,24255.9293,4698.2,6188.65
7.884,31.2814,24022.8051,4676.84,6155.9
7.886,31.3689,24930.2603,4694.47,6177.3
7.888,31.3365,24210.8523,4681.59,6158.85
7.89,31.2973,24774.6465,4690.02,6168.42
7.892,31.3334,25011.6653,4690.85,6176.65
7.894,31.3321,24799.0026,4688.39,6167.88
7.896,31.3349,24732.0323,4681.37,6154.72
7.898,31.3715,24728.4637,4689.86,6178.87
7.9,31.4108,24833.5092,4692.03,6174.77
7.902,31.4331,24755.2161,4687.2,6168.74
7.904,31.4284,24507.5366,4690.59,6172.97
7.906,31.4006,23938.473,4683.36,6163.24
7.908,31.3941,24217.5273,4688.5,6170.29
7.91,31.3743,24476.2616,4690.42,6186.46
7.912,31.283,24053.9471,4664.54,6141.17
7.914,31.3249,24424.6714,4681.07,6165.47
7.916,31.4005,24449.2448,4694.6,6185.19
7.918,31.3452,24800.8291,4690.38,6173.4
7.92,31.2643,24052.6845,4672.93,6157.04
7.922,31.3042,24822.9208,4687.38,6175.45
7.924,31.247,24724.2293,4691.24,6181.6
7.926,31.166,24030.5091,4655.81,6130.57
7.928,31.3049,24188.8049,4678.38,6162.54
7.93,31.3644,24211.3356,4679.13,6166.82
7.932,31.3617,24776.2341,4688.01,6179.33
7.934,31.232,24333.0036,4671.07,6151.02
7.936,31.3075,24335.8442,4681.84,6169.26
7.938,31.3724,24557.194,4685.57,6174.78
7.94,31.3617,24373.2308,4682.55,6170.68
7.942,31.3061,23962.3509,4682.32,6167.54
7.944,31.3327,24807.6549,4688.59,6174.41
7.946,31.2495,23828.7926,4665.91,6144.38
7.948,31.3093,24444.486,4688.73,6178.71
7.95,31.3335,24674.8959,4685.1,6170.26
7.952,31.3492,24297.7428,4688.16,6181.32
7.954,31.3749,24727.3462,4685.81,6174.13
7.956,31.3177,24533.624,4683.26,6174.1
7.958,31.3718,25174.0242,4697.56,6193.29
7.96,31.3612,24590.482,4689.65,6176.74
7.962,31.3227,24420.1133,4686.41,6173.83
7.964,31.3068,24833.5312,4680.85,6167.53
7.966,31.3088,24469.1102,4685.58,6171.47
7.968,31.2801,24107.5333,4676.16,6157.96
7.97,31.334,24021.5284,4678.01,6158.71
7.972,31.2714,24211.2088,4677.19,6160.91
7.974,31.2822,24518.525,4684.78,6171.22
7.976,31.3263,24403.6191,4680,6169.21
7.978,31.3761,24473.5373,4691.25,6179.78
7.98,31.4253,24604.649,4695.23,6183.98
7.982,31.3852,24283.6282,4686.91,6171.81
7.984,31.3861,24991.1961,4692.07,6184.43
7.986,31.348,24784.9617,4687.32,6174.88
7.988,31.3756,24899.5781,4694.49,6185.36
7.99,31.436,24771.7013,4698.18,6189.2
7.992,31.3632,24511.443,4685.66,6169.87
7.994,31.3831,24584.4192,4687.37,6177.6
7.996,31.3809,24616.4046,4691.77,6173.73
7.998,31.3516,24654.8177,4693.41,6187.75
8,31.4621,24938.0686,4706.28,6204.18
8.002,31.3634,24266.1049,4687.17,6175.6
8.004,31.3867,24704.9503,4693.09,6186.4
8.006,31.402,24657.2737,4691.28,6180.63
8.008,31.4116,24704.1936,4697.41,6186.25
8.01,31.3908,24415.2815,4686.3,6168.8
8.012,31.2991,23963.7356,4673.43,6152.94
8.014,31.3452,24421.9841,4680.87,6164.07
8.016,31.3555,24597.5504,4689.34,6175.74
8.018,31.3551,24785.279,4689.62,6184.65
8.02,31.3125,24438.7943,4679.38,6166.34
8.022,31.3436,24947.8512,4696.74,6195.44
8.024,31.354,24641.4204,4694.16,6190.49
8.026,31.3384,24623.4021,4683.53,6172.76
8.028,31.2822,24641.2305,4672.67,6153.75
8.03,31.3486,25347.2274,4691.04,6178.5
8.032,31.3153,24725.9991,4682.6,6170.62
8.034,31.2601,24466.4552,4673.91,6157.19
8.036,31.2302,24343.0057,4675.13,6163.94
8.038,31.4234,24859.2754,4696.52,6182.73
8.04,31.4015,24642.788,4688.31,6174.65
8.042,31.3224,24380.1051,4674.71,6154.97
8.044,31.3625,24540.8264,4685.59,6174.94
8.046,31.2959,23897.5133,4666.63,6147.52
8.048,31.3321,24020.3117,4677.98,6164.33
8.05,31.3506,24585.769,4683.77,6169.35
8.052,31.3213,24369.0225,4675.1,6158.96
8.054,31.3653,24619.8714,4684.29,6171.3
8.056,31.3249,24388.8791,4686.1,6177.45
8.058,31.3323,24633.5168,4675.97,6156.83
8.06,31.4369,24950.3517,4702.5,6197.45
8.062,31.4393,24823.7491,4705.95,6202.42
8.064,31.3481,24428.085,4686.28,6173.2
8.066,31.3868,24973.9796,4692.59,6182.37
8.068,31.3779,24119.301,4677.12,6160.18
8.07,31.3619,24604.1862,4682.44,6166.85
8.072,31.3436,24591.7698,4688.71,6182.62
8.074,31.3948,24683.3341,4690.55,6180.81
8.076,31.4554,24820.8963,4699.04,6192.82
8.078,31.4297,24493.5383,4701.1,6194.64
8.08,31.3469,24829.4166,4688.16,6183.08
8.082,31.3554,24599.8491,4689.38,6187.46
8.084,31.3693,24706.9505,4698.36,6194.72
8.086,31.2835,24675.838,4683.78,6174.76
8.088,31.2752,24033.821,4685.71,6180.87
8.09,31.3271,24359.9611,4683.09,6174.76
8.092,31.3893,24771.6597,4697.91,6200.83
8.094,31.3371,24796.4203,4699.05,6195.27
8.096,31.305,24779.9193,4687.66,6179.87
8.098,31.2398,24689.1237,4675.38,6163.15
8.1,31.3122,24634.0993,4696.75,6197.52
8.102,31.2458,24513.6461,4672.11,6163.61
8.104,31.2674,24394.1765,4683.78,6172.39
8.106,31.3393,24553.6062,4687.57,6171.48
8.108,31.3544,24754.4197,4698.3,6195.38
8.11,31.2528,25115.4665,4691.76,6184.63
8.112,31.271,24678.1335,4682.53,6169.2
8.114,31.2693,24436.7243,4690.67,6185.27
8.116,31.3777,24897.3842,4695.59,6184.99
8.118,31.3752,25049.6761,4706.22,6202.96
8.12,31.3019,24323.8787,4685.5,6161.48
8.122,31.1441,24330.3445,4670.46,6156.12
8.124,31.1217,24072.0128,4661.17,6135.65
8.126,31.2217,24507.5869,4682.03,6175.28
8.128,31.3062,24224.9675,4685.96,6173.62
8.13,31.3866,24171.8629,4683.66,6167.6
8.132,31.4378,24923.8223,4702.91,6195.75
8.134,31.3136,24338.4935,4682,6169.28
8.136,31.3882,25084.075,4693.59,6177.99
8.138,31.3731,24230.1338,4690.6,6177.91
8.14,31.3174,24731.4368,4685.61,6179.72
8.142,31.3217,24686.0807,4694.4,6186.42
8.144,31.3565,24001.1816,4682.83,6169.12
8.146,31.3269,24300.4281,4680.79,6161.2
8.148,31.2983,24213.436,4676.46,6158.92
8.15,31.3155,24683.7557,4684.61,6164.07
8.152,31.3486,24685.9591,4691.01,6180.26
8.154,31.2866,24148.289,4672.16,6148.72
8.156,31.3146,24231.2675,4674.37,6151.29
8.158,31.3447,25030.6334,4693.51,6177.72
8.16,31.2825,24167.7441,4676.58,6160.28
8.162,31.2832,25095.4781,4687.95,6172.36
8.164,31.3109,24697.9966,4693.27,6185.38
8.166,31.364,24736.4466,4685.29,6166.8
8.168,31.3155,24286.9669,4680.13,6173.21
8.17,31.3426,24594.3045,4690.01,6183.43
8.172,31.328,24736.7567,4687.1,6172.82
8.174,31.3569,24577.7112,4681.08,6165.58
8.176,31.3327,24684.4981,4679.53,6161.42
8.178,31.2886,24511.1961,4682.92,6173.94
8.18,31.3366,25221.2048,4699.21,6195.83
8.182,31.3418,24430.8394,4688.84,6180.99
8.184,31.3746,24838.6712,4691.39,6178.27
8.186,31.2996,24736.0324,4682.95,6173.56
8.188,31.3178,24767.4112,4686.1,6173.29
8.19,31.2628,24755.9676,4683.66,6178.36
8.192,31.311,24616.7445,4696.37,6195.62
8.194,31.324,25017.6437,4688.73,6179.28
8.196,31.2594,24524.5811,4679.09,6165.56
8.198,31.285,24572.4259,4674.86,6158.27
8.2,31.2786,24388.8085,4683.73,6172.31
8.202,31.2258,24297.9176,4668.46,6143.23
8.204,31.2808,24490.0808,4682.06,6165.74
8.206,31.3332,24973.0959,4695.82,6195.28
8.208,31.3108,24501.0688,4680.63,6162.42
8.21,31.3067,24203.6987,4677.36,6157.25
8.212,31.3128,24812.4875,4686.03,6173.98
8.214,31.3265,24734.2494,4691.6,6185.76
8.216,31.2765,24754.4776,4678.06,6166.7
8.218,31.222,24122.6796,4662.26,6141.32
8.22,31.245,24291.2651,4674.95,6156.08
8.222,31.2767,24484.7645,4677.47,6157.75
8.224,31.257,24291.8613,4674.29,6158.93
8.226,31.2299,24065.3789,4675.94,6157.4
8.228,31.2637,24241.5386,4676.66,6158.84
8.23,31.2174,23866.8188,4669.51,6145.08
8.232,31.2192,24483.8549,4673.29,6154.89
8.234,31.2836,24064.355,4680.94,6166.41
8.236,31.2669,23855.6069,4669.5,6149.54
8.238,31.3016,24345.5051,4675.46,6158.39
8.24,31.3199,24715.1921,4678.19,6163.67
8.242,31.299,24098.1545,4681.3,6166.67
8.244,31.268,24298.9942,4682.7,6167.34
8.246,31.3094,24139.196,4688.9,6176.49
8.248,31.3319,24214.6618,4676.64,6160.11
8.25,31.3722,24265.9844,4690.63,6178.08
8.252,31.3948,24227.1073,4688.07,6170.46
8.254,31.4586,24561.2854,4698.5,6199.32
8.256,31.2785,24506.714,4678.05,6166.89
8.258,31.2837,24318.3229,4673.94,6156.48
8.26,31.3762,24481.8852,4683.2,6167.87
8.262,31.417,24453.7931,4696.98,6190.26
8.264,31.3788,24605.8111,4691.18,6178.09
8.266,31.311,24720.1069,4688.5,6178.45
8.268,31.3046,24707.6152,4688.13,6174.87
8.27,31.3702,24754.8167,4699.93,6196.36
8.272,31.3571,24668.353,4691.7,6178.71
8.274,31.322,24401.6841,4690.95,6177.45
8.276,31.295,24530.3545,4696.07,6188.12
8.278,31.2739,24068.2341,4680.26,6158.77
8.28,31.302,24376.5406,4684.42,6161.28
8.282,31.3261,24496.3857,4675.6,6151.28
8.284,31.2687,24617.9567,4681.34,6162.3
8.286,31.3106,24964.8555,4687.02,6164.27
8.288,31.2784,24381.0974,4673.7,6152.22
8.29,31.3122,24228.0881,4671.87,6142.54
8.292,31.3729,24774.5686,4690.64,6178.32
8.294,31.4058,24423.5501,4685.3,6176.06
8.296,31.3646,24611.5671,4684.93,6167.15
8.298,31.376,24347.1146,4676.02,6157.79
8.3,31.3797,24472.9322,4685.9,6168.28
8.302,31.3305,24657.6091,4685.16,6176.32
8.304,31.3965,24444.9074,4681.47,6164.79
8.306,31.3805,24338.4789,4686.43,6172.66
8.308,31.3252,24323.5682,4681.61,6164.12
8.31,31.3252,24365.7163,4679.87,6169.17
8.312,31.2674,24146.5966,4675.5,6158.81
8.314,31.2565,24178.331,4664.99,6150.67
8.316,31.3371,24689.5806,4685.36,6172.4
8.318,31.3799,24906.7181,4698.88,6191.17
8.32,31.3773,24844.6176,4689.88,6175.8
8.322,31.355,24377.6075,4681.72,6166.3
8.324,31.3845,24694.6034,4692.46,6185.12
8.326,31.4077,24662.5286,4698.74,6184.52
8.328,31.3411,24441.2497,4693.98,6185.88
8.33,31.2434,24118.1677,4670.79,6151.76
8.332,31.3021,24257.6178,4683.86,6171.43
8.334,31.3183,24734.926,4670.12,6145.32
8.336,31.2643,23901.5733,4676.63,6158.76
8.338,31.2303,24259.9047,4682.21,6166.3
8.34,31.2661,24675.7135,4671.8,6155.78
8.342,31.295,24630.9473,4676.31,6159.04
8.344,31.3248,24752.7181,4680.24,6162.29
8.346,31.274,24294.9424,4669.13,6144.91
8.348,31.3098,24627.4649,4677.55,6156.29
8.35,31.2738,24663.3545,4668.16,6149.8
8.352,31.3613,24925.916,4688.1,6172.5
8.354,31.3943,24420.7588,4689.99,6173.41
8.356,31.4161,24576.7086,4702.45,6197.4
8.358,31.3729,24776.5646,4682.31,6168.08
8.36,31.3002,24169.7583,4676,6162.12
8.362,31.3339,24619.267,4678.15,6163.76
8.364,31.3729,25356.0779,4693.63,6179.87
8.366,31.3904,25079.6338,4697.43,6188.38
8.368,31.3897,24654.9585,4685.53,6168.83
8.37,31.4118,25016.8341,4691.52,6177.29
8.372,31.4014,24393.1869,4692.82,6183.34
8.374,31.3697,24283.4793,4685.02,6171.26
8.376,31.354,24583.6184,4691.72,6178.21
8.378,31.258,24246.743,4672.99,6148.62
8.38,31.3286,25098.8042,4696.86,6191.05
8.382,31.2968,24612.1743,4668.15,6144.16
8.384,31.3391,24407.5861,4680.03,6160.97
8.386,31.2376,23667.9214,4667.23,6145.58
8.388,31.3043,24264.6972,4681.69,6167.39
8.39,31.3154,24837.8305,4677.49,6156.1
8.392,31.3019,24060.4516,4668.32,6147.81
8.394,31.3159,24468.5652,4683.66,6169.21
8.396,31.3435,24775.0272,4681.31,6161.25
8.398,31.357,24177.8504,4684.96,6167.49
8.4,31.3272,24469.1556,4678.73,6156.12
8.402,31.2301,23953.3909,4661.48,6131.6
8.404,31.2525,24449.6017,4673.03,6151.6
8.406,31.2483,23923.3607,4662.1,6134.94
8.408,31.2299,24364.0482,4665.19,6146.16
8.41,31.2922,24581.9122,4673.87,6154.3
8.412,31.2999,24126.6944,4672.5,6149.31
8.414,31.2858,24300.0936,4672.8,6148.75
8.416,31.3371,24452.9578,4686.64,6171.56
8.418,31.3408,24810.2767,4686.11,6166.85
8.42,31.2774,24498.8726,4671.37,6157.45
8.422,31.3319,24335.1924,4671.66,6145.49
8.424,31.3435,24073.1273,4673.18,6149.95
8.426,31.3565,24131.0069,4671.34,6148.6
8.428,31.3725,25203.1234,4679.91,6158.51
8.43,31.3257,24598.6461,4681.48,6161.05
8.432,31.3074,24418.1992,4674.2,6149.91
8.434,31.3619,24928.2255,4687.98,6174.19
8.436,31.3547,24760.7341,4685.78,6164.22
8.438,31.3586,25112.1417,4677.84,6157.11
8.44,31.3882,24645.1859,4678.3,6154.81
8.442,31.3438,24863.9231,4674.95,6154.31
8.444,31.2545,23994.4642,4663.18,6135.83
8.446,31.2701,24502.3125,4677.88,6162.68
8.448,31.3708,24057.0617,4678.75,6155.46
8.45,31.3505,24509.6223,4682.61,6164.68
8.452,31.3182,25204.7059,4686.78,6173.89
8.454,31.2603,24358.6039,4678.08,6159.57
8.456,31.3254,24795.1105,4680.98,6168.76
8.458,31.3543,24984.3809,4687.12,6167.18
8.46,31.298,24046.061,4664.61,6135.6
8.462,31.3672,24654.6328,4682.41,6167.24
8.464,31.2811,24545.5507,4683.71,6174.16
8.466,31.2763,24389.2937,4668.17,6138.21
8.468,31.3593,24403.3795,4685.79,6166.01
8.47,31.3336,24452.5552,4678.03,6154.34
8.472,31.3178,24545.993,4684.43,6165
8.474,31.3141,24409.8638,4679.13,6162.86
8.476,31.399,24899.3115,4698.2,6185.7
8.478,31.3997,24665.5172,4697.48,6190.15
8.48,31.4135,24527.6242,4688.05,6169.53
8.482,31.2628,24038.2254,4668.29,6150.03
8.484,31.2835,24405.7119,4688.08,6177.84
8.486,31.2632,24410.7395,4680.97,6163.2
8.488,31.2621,24155.4262,4675.45,6155.65
8.49,31.2836,24350.0107,4673,6158.9
8.492,31.3508,24387.3049,4690.67,6178.63
8.494,31.289,24210.1043,4675.07,6160.5
8.496,31.3376,24392.7761,4688.53,6175.62
8.498,31.2595,24404.9911,4672.4,6148.3
8.5,31.2893,24506.802,4679.67,6158.38
8.502,31.2746,24750.3996,4677.91,6158.48
8.504,31.2998,24391.2183,4667.61,6141.56
8.506,31.2651,24272.0697,4670.1,6150.46
8.508,31.2978,24312.595,4674.67,6136.08
8.51,31.312,24321.4512,4677.07,6155.04
8.512,31.3418,24365.9212,4677.01,6153.84
8.514,31.3903,24486.2706,4678.45,6157.09
8.516,31.3662,24958.341,4696.47,6182.86
8.518,31.2859,23577.1225,4666.39,6138.76
8.52,31.3351,24389.4774,4680.42,6161.81
8.522,31.3805,24317.6778,4686.73,6171.5
8.524,31.3636,24462.2966,4682.9,6161.11
8.526,31.2257,24005.8849,4660.59,6136.47
8.528,31.2505,24270.0372,4667.21,6145.92
8.53,31.285,24231.6859,4678.4,6161.2
8.532,31.2978,24011.9383,4679.88,6159.44
8.534,31.3449,24581.9669,4688.75,6175.87
8.536,31.256,24230.7736,4669.3,6146.74
8.538,31.2895,24071.3126,4670.65,6150.92
8.54,31.331,24462.6078,4685.77,6173.71
8.542,31.3099,24205.7909,4679.61,6164.8
8.544,31.3641,24129.4019,4681.47,6164.76
8.546,31.4027,24649.4418,4688,6172.26
8.548,31.3458,24096.099,4679.52,6162.3
8.55,31.357,24298.8149,4692.72,6177.09
8.552,31.2903,24487.7164,4690.55,6181.06
8.554,31.2499,24321.2929,4676.83,6160.56
8.556,31.3016,24562.0752,4683.6,6173.56
8.558,31.2695,23997.0525,4666.01,6146.39
8.56,31.2547,23831.8501,4656.54,6135.83
8.562,31.259,24007.8835,4670.9,6154.33
8.564,31.2888,24651.2865,4687.96,6173.83
8.566,31.3134,24507.5623,4673.72,6151.55
8.568,31.3644,24717.0156,4690.09,6177.64
8.57,31.2681,24074.7298,4669.26,6146.39
