NIST ,intact
4098.59,2.14E-04
4098.67,9.61E-05
4098.7,0.00307
4098.75,0.00699
4098.78,0.01028
4098.81,0.00905
4098.84,0.00529
4098.87,0.00163
4098.98,8.87E-05
4099.01,0
4099.04,0
4099.23,0
4099.26,0
4099.29,1.33E-04
4099.37,1.55E-04
4099.4,0.00186
4099.46,0.00399
4099.48,0.00569
4099.51,0.00468
4099.54,0.00269
4099.57,3.77E-04
4099.65,0.00134
4099.68,0.00262
4099.71,0.00353
4099.74,0.00259
4099.76,0.0013
4099.79,1.92E-04
4099.9,8.28E-04
4100.02,0.00572
4100.04,0.01676
4100.07,0.02867
4100.1,0.03623
4100.13,0.02575
4100.16,0.01245
4100.19,0.00169
4100.27,9.39E-04
4100.3,0
4100.33,0
4101.58,0
4101.61,0
4101.64,2.22E-05
4101.67,1.33E-04
4101.75,6.99E-04
4101.81,0.00329
4101.84,0.0062
4101.87,0.00793
4101.89,0.00569
4101.92,0.00274
4101.95,3.16E-04
4102.04,2.00E-04
4102.06,8.06E-04
4102.15,5.58E-04
4102.17,0.01144
4102.23,0.02555
4102.26,0.0372
4102.29,0.03208
4102.32,0.01846
4102.34,0.0054
4102.45,2.81E-04
4102.48,0
4102.51,0
4103.27,0
4103.3,0
4103.33,2.37E-04
4103.44,0.00294
4103.49,0.00819
4103.52,0.01364
4103.55,0.0144
4103.58,0.01146
4103.6,0.00625
4103.63,0.00166
4103.75,2.22E-05
4103.78,2.96E-05
4103.8,0
4103.83,0
4104.05,0
4104.08,0
4104.11,1.40E-04
4104.22,0.00228
4104.28,0.00639
4104.31,0.01035
4104.33,0.01086
4104.36,0.00709
4104.39,0.00288
4104.5,1.92E-04
4104.53,0
4104.56,0
4104.67,0
4104.7,0
4104.73,9.61E-05
4104.84,0.00143
4104.9,0.00349
4104.92,0.00533
4104.95,0.00504
4104.98,0.00309
4105.01,0.00109
4105.15,1.92E-04
4105.17,0.0013
4105.23,0.00259
4105.26,0.00353
4105.29,0.00259
4105.32,0.0013
4105.35,1.92E-04
4105.49,0.00132
4105.54,0.00319
4105.57,0.00486
4105.6,0.00457
4105.63,0.00279
4105.65,9.76E-04
4105.79,4.92E-04
4105.82,0.0019
4105.85,0.00341
4105.88,0.00413
4105.91,0.00289
4105.93,0.00134
4105.96,1.09E-04
4106.04,9.61E-05
4106.07,0
4106.1,0
4106.86,0
4106.89,0
4106.92,4.44E-05
4106.94,1.18E-04
4107.03,0.0011
4107.08,0.00461
4107.11,0.00852
4107.14,0.00991
4107.17,0.00683
4107.2,0.00399
4107.22,0.00289
4107.25,0.00357
4107.28,0.00491
4107.31,0.00443
4107.34,0.0031
4107.36,0.00305
4107.39,0.00394
4107.42,0.00441
4107.45,0.00335
4107.48,0.00132
4107.59,8.87E-05
4107.62,2.96E-05
4107.65,4.44E-05
4107.73,6.65E-04
4107.79,0.00282
4107.81,0.00402
4107.84,0.00483
4107.87,0.00441
4107.9,0.00486
4107.93,0.00624
4107.95,0.00776
4107.98,0.00589
4108.01,0.00333
4108.04,5.43E-04
4108.12,2.00E-04
4108.15,7.39E-06
4108.18,0
4108.21,0
4108.4,0
4108.43,0
4108.46,6.65E-05
4108.57,9.87E-04
4108.63,0.0024
4108.66,0.00364
4108.68,0.00343
4108.71,0.0021
4108.74,7.32E-04
4108.79,3.70E-06
4108.88,5.73E-04
4108.91,0.00508
4108.94,0.01058
4108.96,0.01478
4108.99,0.01161
4109.02,0.00619
4109.05,0.00134
4109.13,2.37E-04
4109.16,4.44E-05
4109.19,0
4109.21,0
4109.27,0
4109.3,0
4109.33,2.74E-04
4109.44,0.00324
4109.5,0.01602
4109.53,0.03141
4109.55,0.04015
4109.58,0.03502
4109.61,0.01991
4109.64,0.00592
4109.75,4.29E-04
4109.78,0
4109.81,0
4110.08,0
4110.11,0
4110.14,8.13E-05
4110.25,0.00145
4110.31,0.00459
4110.34,0.00778
4110.37,0.00871
4110.4,0.00589
4110.42,0.00256
4110.45,4.99E-05
4110.54,1.77E-04
4110.57,0
4110.59,0
4110.62,0
4110.65,1.70E-04
4110.76,0.00317
4110.82,0.01048
4110.84,0.01803
4110.87,0.02062
4110.9,0.01407
4110.93,0.00623
4110.96,0.00133
4111.04,0.00171
4111.07,0.01462
4111.1,0.03177
4111.13,0.04579
4111.15,0.03817
4111.18,0.02311
4111.21,0.00738
4111.29,2.07E-04
4111.35,1.18E-04
4111.38,0
4111.4,0
4111.49,0
4111.52,0
4111.55,3.70E-05
4111.66,6.62E-04
4111.71,0.0021
4111.74,0.00355
4111.77,0.00399
4111.8,0.00269
4111.83,0.00117
4111.85,2.40E-05
4111.94,8.13E-05
4111.97,0
4111.99,0
4112.03,0
4112.05,0
4112.08,5.17E-05
4112.19,8.47E-04
4112.25,0.0024
4112.28,0.0039
4112.3,0.00411
4112.33,0.00269
4112.36,0.00128
4112.47,0.0023
4112.5,0.00597
4112.53,0.01015
4112.56,0.01113
4112.59,0.00932
4112.61,0.0067
4112.64,0.00296
4112.67,6.51E-04
4112.7,3.70E-06
4112.81,6.69E-04
4112.84,0.00492
4112.89,0.00998
4112.92,0.01371
4112.95,0.01033
4112.98,0.00529
4113.01,9.24E-04
4113.09,3.18E-04
4113.12,1.48E-05
4113.15,0
4113.18,0
4113.23,0
4113.26,0
4113.29,3.70E-05
4113.31,2.22E-05
4113.4,7.65E-04
4113.46,0.00279
4113.48,0.00495
4113.51,0.00589
4113.54,0.00409
4113.57,0.00187
4113.6,1.28E-04
4113.68,1.33E-04
4113.71,9.61E-05
4113.79,1.92E-04
4113.82,0.0013
4113.88,0.00259
4113.91,0.00353
4113.93,0.00259
4113.96,0.0013
4113.99,1.92E-04
4114.1,1.92E-04
4114.13,0.0013
4114.16,0.00259
4114.19,0.00353
4114.21,0.00259
4114.24,0.0013
4114.27,1.92E-04
4114.35,9.61E-05
4114.38,0
4114.41,0
4115.37,0
4115.4,0
4115.42,4.21E-04
4115.51,8.43E-04
4115.53,0.00569
4115.59,0.01138
4115.62,0.01548
4115.65,0.01138
4115.67,0.00569
4115.7,8.43E-04
4115.79,4.21E-04
4115.82,0
4115.84,0
4115.87,0
4115.9,9.61E-05
4115.98,1.92E-04
4116.01,0.0013
4116.07,0.00259
4116.1,0.00353
4116.12,0.00259
4116.15,0.0013
4116.18,1.92E-04
4116.26,9.61E-05
4116.29,0
4116.32,0
4116.83,0
4116.86,0
4116.88,3.33E-04
4117,0.00643
4117.05,0.02198
4117.08,0.03654
4117.11,0.04251
4117.14,0.03134
4117.16,0.01943
4117.19,0.01186
4117.22,0.00969
4117.25,0.00767
4117.28,0.00582
4117.3,5.43E-04
4117.39,5.17E-04
4117.53,0.00426
4117.56,0.01332
4117.58,0.02238
4117.61,0.02535
4117.64,0.0172
4117.67,0.00754
4117.7,2.44E-04
4117.81,2.25E-04
4117.84,0.00516
4117.87,0.01157
4117.89,0.0169
4117.92,0.01467
4117.95,0.00848
4117.98,0.00252
4118.09,1.33E-04
4118.12,0
4118.15,0
4118.29,0
4118.31,0
4118.34,5.17E-05
4118.46,8.47E-04
4118.51,0.0024
4118.54,0.0039
4118.57,0.00411
4118.6,0.00269
4118.62,0.0011
4118.74,7.39E-05
4118.77,0
4118.79,0
4118.82,0
4118.85,5.17E-05
4118.88,0.00307
4118.96,0.00716
4119.02,0.045
4119.05,0.08916
4119.07,0.12013
4119.1,0.08794
4119.13,0.04372
4119.16,0.00627
4119.24,0.0033
4119.35,0.00119
4119.41,0.00379
4119.44,0.00644
4119.47,0.00723
4119.5,0.00489
4119.52,0.00213
4119.55,4.62E-05
4119.61,4.44E-05
4119.72,0.00624
4119.78,0.01507
4119.8,0.02287
4119.83,0.02143
4119.86,0.01307
4119.89,0.00454
4120,2.74E-04
4120.03,0
4120.06,0
4120.53,0
4120.56,0
4120.59,1.55E-04
4120.67,2.27E-04
4120.7,0.00214
4120.76,0.00449
4120.79,0.0063
4120.82,0.00501
4120.84,0.00269
4120.87,6.10E-04
4120.96,4.44E-04
4121.04,2.38E-04
4121.07,0.00504
4121.13,0.01128
4121.15,0.01643
4121.18,0.0142
4121.21,0.00818
4121.24,0.00241
4121.35,2.37E-04
4121.46,0.00166
4121.52,0.00409
4121.55,0.00627
4121.58,0.00598
4121.6,0.00369
4121.63,0.00132
4121.74,8.13E-05
4121.77,0
4121.8,0
4121.83,5.17E-05
4121.94,5.06E-04
4122,0.00203
4122.02,0.00392
4122.05,0.00626
4122.08,0.00872
4122.11,0.00989
4122.14,0.01073
4122.17,0.00904
4122.19,0.00524
4122.22,0.00189
4122.33,1.40E-04
4122.36,0
4122.39,0
4122.56,0
4122.59,0
4122.61,6.65E-05
4122.7,2.22E-05
4122.73,9.58E-04
4122.78,0.0022
4122.81,0.00324
4122.84,0.00288
4122.87,0.0017
4122.9,5.32E-04
4123.01,2.96E-05
4123.04,0
4123.07,0
4123.09,0
4123.12,0
4123.15,0.00157
4123.26,0.02518
4123.32,0.06896
4123.35,0.11076
4123.37,0.11451
4123.4,0.07415
4123.43,0.02959
4123.54,0.00137
4123.6,0.00158
4123.66,0.00488
4123.68,0.00869
4123.71,0.00981
4123.74,0.00911
4123.77,0.00593
4123.8,0.0024
4123.82,2.18E-04
4123.96,2.22E-05
4123.99,9.58E-04
4124.05,0.0022
4124.08,0.00324
4124.11,0.00288
4124.13,0.0017
4124.16,5.32E-04
4124.27,2.96E-05
4124.3,0
4124.33,0
4124.36,0
4124.39,0
4124.42,1.63E-04
4124.53,0.00299
4124.58,0.00978
4124.61,0.01676
4124.64,0.01986
4124.67,0.0112
4124.7,8.57E-04
4124.75,0.01003
4124.78,0.0289
4124.81,0.0465
4124.84,0.04446
4124.86,0.02733
4124.89,0.00958
4124.98,0.00118
4125,0.00432
4125.03,0.00408
4125.06,0.00399
4125.09,0.00386
4125.12,0.00305
4125.15,0.00174
4125.17,7.95E-04
4125.29,5.17E-05
4125.32,0
4125.34,0
4127.48,0
4127.51,0
4127.53,1.26E-04
4127.62,1.96E-04
4127.65,0.00192
4127.7,0.00307
4127.73,0.00414
4127.76,0.00413
4127.79,0.00485
4127.85,0.00631
4127.87,0.00745
4127.9,0.00629
4127.93,0.00502
4127.99,0.00419
4128.01,0.00474
4128.04,0.00507
4128.07,0.00379
4128.1,0.00187
4128.13,0.00101
4128.15,0.00157
4128.18,0.00292
4128.21,0.00301
4128.24,0.0017
4128.27,5.32E-04
4128.38,2.96E-05
4128.41,0
4128.44,0
4128.58,0
4128.6,0
4128.63,0.00164
4128.72,0.00303
4128.75,0.02229
4128.8,0.04521
4128.83,0.0621
4128.86,0.04676
4128.89,0.02395
4128.91,0.00418
4129,0.00144
4129.03,1.55E-04
4129.11,9.42E-05
4129.14,0.00124
4129.2,0.00269
4129.22,0.00386
4129.25,0.00321
4129.28,0.0018
4129.31,4.77E-04
4129.39,2.22E-05
4129.42,2.22E-05
4129.45,0
4129.48,0
4130.18,0
4130.21,0
4130.24,2.96E-05
4130.35,5.32E-04
4130.41,0.0017
4130.43,0.00288
4130.46,0.00324
4130.49,0.0022
4130.52,9.58E-04
4130.55,2.22E-05
4130.63,6.65E-05
4130.66,0
4130.69,0
4130.85,0
4130.88,0
4130.91,3.70E-05
4131.02,6.62E-04
4131.08,0.0021
4131.11,0.00355
4131.14,0.00399
4131.17,0.00269
4131.19,0.00117
4131.22,2.40E-05
4131.3,8.13E-05
4131.33,0
4131.36,0
4132.12,0
4132.15,0
4132.18,1.48E-04
4132.26,2.40E-04
4132.29,0.00203
4132.35,0.00419
4132.38,0.00583
4132.4,0.00454
4132.43,0.0024
4132.46,4.95E-04
4132.54,1.04E-04
4132.57,1.48E-05
4132.6,0
4132.63,0
4134.01,0
4134.03,0
4134.06,9.61E-05
4134.09,0.0016
4134.18,0.00507
4134.23,0.02804
4134.26,0.05443
4134.29,0.07187
4134.32,0.05219
4134.35,0.02564
4134.37,0.00341
4134.46,0.00189
4134.49,1.04E-04
4134.57,2.07E-04
4134.6,0.0014
4134.66,0.00279
4134.68,0.0038
4134.71,0.00279
4134.74,0.0014
4134.77,2.07E-04
4134.85,1.04E-04
4134.88,0
4134.91,0
4135.05,0
4135.08,0
4135.1,1.11E-04
4135.22,0.00166
4135.27,0.00409
4135.3,0.00627
4135.33,0.00598
4135.36,0.00369
4135.39,0.00132
4135.5,8.13E-05
4135.53,0
4135.56,0
4135.58,0
4135.61,0
4135.64,8.13E-05
4135.75,0.00138
4135.81,0.00409
4135.84,0.00678
4135.87,0.00736
4135.89,0.00489
4135.92,0.00206
4136.04,1.40E-04
4136.06,0
4136.09,0
4137.39,0
4137.41,0
4137.44,6.65E-05
4137.53,2.22E-05
4137.56,9.58E-04
4137.61,0.0022
4137.64,0.00324
4137.67,0.00288
4137.7,0.0017
4137.73,5.32E-04
4137.84,2.96E-05
4137.87,0
4137.9,0
4138.54,0
4138.57,0
4138.6,1.04E-04
4138.68,2.07E-04
4138.71,0.0014
4138.77,0.00279
4138.8,0.0038
4138.82,0.00279
4138.85,0.0014
4138.88,2.07E-04
4138.96,1.04E-04
4138.99,0
4139.02,0
4141.19,0
4141.22,0
4141.25,3.77E-04
4141.33,2.27E-04
4141.36,0.00537
4141.41,0.01208
4141.44,0.01764
4141.47,0.01534
4141.5,0.00888
4141.53,0.00265
4141.64,1.40E-04
4141.67,1.11E-04
4141.75,1.11E-04
4141.78,0.00156
4141.84,0.00339
4141.87,0.00487
4141.89,0.00408
4141.92,0.0023
4141.95,6.21E-04
4142.04,2.22E-05
4142.06,2.96E-05
4142.09,0
4142.12,0
4143.25,0
4143.27,0
4143.3,6.65E-05
4143.39,7.76E-05
4143.42,6.54E-04
4143.47,0.00198
4143.5,0.00386
4143.53,0.00492
4143.56,0.00509
4143.58,0.00481
4143.61,0.00283
4143.64,0.00113
4143.67,1.55E-04
4143.75,1.11E-04
4143.78,1.04E-04
4143.87,4.07E-05
4143.9,0.00149
4143.95,0.00339
4143.98,0.005
4144.01,0.00442
4144.04,0.00259
4144.06,8.06E-04
4144.18,4.44E-05
4144.21,0
4144.23,0
4144.57,0
4144.6,0
4144.63,3.70E-05
4144.66,5.84E-04
4144.74,0.00189
4144.8,0.01037
4144.83,0.02012
4144.85,0.02654
4144.88,0.01929
4144.91,0.00963
4144.94,3.64E-04
4145.02,0.00499
4145.05,0.00807
4145.08,0.01031
4145.11,0.00738
4145.14,0.00355
4145.16,4.07E-04
4145.25,2.59E-04
4145.28,0
4145.31,0
4145.56,0
4145.58,0
4145.61,1.18E-04
4145.7,2.37E-04
4145.73,0.0016
4145.78,0.00319
4145.81,0.00435
4145.84,0.00319
4145.87,0.0016
4145.9,2.37E-04
4145.98,1.18E-04
4146.01,0
4146.03,0
4146.07,8.13E-05
4146.1,9.46E-04
4146.18,0.00348
4146.23,0.01826
4146.26,0.03513
4146.29,0.04593
4146.32,0.03324
4146.35,0.01623
4146.37,0.00207
4146.46,0.00119
4146.49,0
4146.51,0
4146.55,0
4146.58,0
4146.6,5.91E-04
4146.71,0.00909
4146.77,0.02191
4146.8,0.03385
4146.83,0.03358
4146.85,0.02311
4146.91,0.01144
4146.94,0.00426
4146.97,0.00187
4147,0.00466
4147.05,0.00667
4147.08,0.00707
4147.11,0.00504
4147.14,0.00288
4147.17,4.36E-04
4147.31,5.62E-04
4147.33,0.0019
4147.36,0.00328
4147.39,0.00379
4147.42,0.00259
4147.45,0.00116
4147.48,5.17E-05
4147.56,8.13E-05
4147.59,0
4147.62,0
4148.24,0
4148.26,0
4148.29,7.17E-04
4148.38,4.36E-04
4148.41,0.01021
4148.46,0.02295
4148.49,0.03354
4148.52,0.02914
4148.55,0.01686
4148.57,0.00503
4148.69,2.66E-04
4148.72,0
4148.75,5.91E-05
4148.86,9.17E-04
4148.91,0.0024
4148.94,0.00377
4148.97,0.00377
4149,0.0024
4149.03,9.17E-04
4149.14,5.91E-05
4149.17,0
4149.2,0
4150.32,0
4150.35,0
4150.38,4.44E-05
4150.55,0.00269
4150.58,0.00806
4150.61,0.01312
4150.63,0.01549
4150.66,0.01099
4150.69,0.00516
4150.72,5.97E-04
4150.8,2.74E-04
4150.83,2.22E-05
4150.86,0
4150.89,0
4151.25,0
4151.28,0
4151.31,2.88E-04
4151.39,4.93E-04
4151.42,0.00394
4151.48,0.00808
4151.51,0.01119
4151.54,0.0086
4151.56,0.00449
4151.59,8.76E-04
4151.68,2.22E-04
4151.71,2.22E-05
4151.73,0
4151.76,0
4152.3,0
4152.33,0
4152.35,8.13E-05
4152.44,6.47E-05
4152.47,3.66E-04
4152.52,0.0025
4152.55,0.00662
4152.58,0.01056
4152.61,0.01267
4152.64,0.01334
4152.66,0.0085
4152.69,0.00363
4152.72,3.84E-04
4152.81,3.18E-04
4152.83,0
4152.86,0
4153.31,0
4153.34,0
4153.37,8.87E-05
4153.48,0.00132
4153.54,0.00319
4153.57,0.00486
4153.6,0.00457
4153.62,0.00279
4153.65,9.76E-04
4153.77,5.91E-05
4153.79,0
4153.82,0
4155.06,0
4155.09,0
4155.12,4.44E-05
4155.15,1.04E-04
4155.23,0.00107
4155.29,0.00439
4155.32,0.00802
4155.35,0.00989
4155.37,0.00703
4155.4,0.00374
4155.49,0.00112
4155.51,0.00942
4155.54,0.0176
4155.57,0.02293
4155.6,0.01657
4155.63,0.00807
4155.66,0.00102
4155.74,5.91E-04
4155.77,0
4155.8,0
4155.94,0
4155.97,0
4155.99,8.13E-05
4156.08,5.17E-05
4156.11,0.00116
4156.16,0.00259
4156.19,0.00379
4156.22,0.00328
4156.25,0.0019
4156.28,5.62E-04
4156.39,2.96E-05
4156.42,0
4156.45,0
4157.55,0
4157.57,0
4157.6,3.47E-04
4157.69,6.67E-04
4157.72,0.00484
4157.77,0.0091
4157.8,0.01242
4157.83,0.00986
4157.86,0.00672
4157.89,0.00459
4157.91,0.004
4157.94,0.00307
4157.97,0.00252
4158,4.73E-04
4158.08,8.87E-05
4158.11,1.48E-05
4158.14,0
4158.17,0
4158.39,0
4158.42,0
4158.45,4.44E-05
4158.56,8.50E-04
4158.62,0.00289
4158.65,0.00502
4158.68,0.00582
4158.7,0.00399
4158.73,0.00178
4158.76,8.50E-05
4158.85,1.26E-04
4158.87,0
4158.9,0
4159.83,0
4159.86,0
4159.89,2.00E-04
4160,0.00318
4160.06,0.00868
4160.09,0.01392
4160.12,0.01435
4160.14,0.00928
4160.17,0.00369
4160.29,2.44E-04
4160.31,0
4160.34,0
4160.65,0
4160.68,0
4160.71,2.96E-05
4160.74,4.44E-05
4160.82,6.65E-04
4160.88,0.00259
4160.91,0.00468
4160.94,0.00569
4160.96,0.00399
4160.99,0.00186
4161.02,1.55E-04
4161.11,1.33E-04
4161.13,3.70E-05
4161.16,2.96E-05
4161.25,7.80E-04
4161.3,0.00289
4161.33,0.00515
4161.36,0.00616
4161.39,0.00432
4161.42,0.00196
4161.5,1.77E-04
4161.53,0.00204
4161.56,0.00328
4161.58,0.00379
4161.61,0.00259
4161.64,0.00116
4161.67,5.17E-05
4161.75,8.13E-05
4161.78,0
4161.81,0
4162.12,0
4162.15,0
4162.18,1.40E-04
4162.26,1.42E-04
4162.29,0.00197
4162.35,0.00429
4162.38,0.00616
4162.4,0.00515
4162.43,0.00289
4162.46,7.80E-04
4162.55,2.96E-05
4162.57,3.70E-05
4162.6,0
4162.63,0
4163.31,0
4163.34,0
4163.36,8.13E-05
4163.45,5.17E-05
4163.48,0.00116
4163.53,0.00259
4163.56,0.00379
4163.59,0.00328
4163.62,0.0019
4163.65,5.62E-04
4163.76,2.96E-05
4163.79,0
4163.82,0
4164.16,0
4164.18,0
4164.21,2.96E-05
4164.33,5.32E-04
4164.38,0.0017
4164.41,0.00288
4164.44,0.00324
4164.47,0.0022
4164.49,9.58E-04
4164.52,2.22E-05
4164.69,0.00157
4164.75,0.00399
4164.78,0.0062
4164.81,0.00605
4164.83,0.00379
4164.86,0.0014
4164.98,8.87E-05
4165,0
4165.03,0
4165.06,1.70E-04
4165.17,0.00255
4165.23,0.00629
4165.26,0.00964
4165.29,0.00921
4165.31,0.00569
4165.34,0.00204
4165.46,1.26E-04
4165.48,0
4165.51,0
4165.77,0
4165.79,0
4165.82,1.26E-04
4165.94,0.00198
4165.99,0.00693
4166.02,0.01259
4166.05,0.01529
4166.08,0.01208
4166.1,0.00767
4166.13,0.0027
4166.28,9.61E-05
4166.3,0
4166.33,0
4168.37,0
4168.39,0
4168.42,2.22E-05
4168.45,1.77E-04
4168.54,7.87E-04
4168.59,0.00389
4168.62,0.0074
4168.65,0.00956
4168.68,0.00689
4168.71,0.00334
4168.73,4.05E-04
4168.82,2.44E-04
4168.85,0
4168.88,0
4169.41,0
4169.44,0
4169.47,9.61E-05
4169.55,1.92E-04
4169.58,0.0013
4169.64,0.00259
4169.67,0.00353
4169.7,0.00259
4169.72,0.0013
4169.75,1.92E-04
4169.84,9.61E-05
4169.87,0
4169.89,0
4170.26,0
4170.29,0
4170.32,1.33E-04
4170.4,7.21E-05
4170.43,0.0019
4170.49,0.00429
4170.51,0.00629
4170.54,0.00549
4170.57,0.00319
4170.6,9.65E-04
4170.71,5.17E-05
4170.74,0
4170.77,0
4171.25,0
4171.28,0
4171.31,8.13E-05
4171.42,0.00132
4171.48,0.00369
4171.5,0.00598
4171.53,0.00627
4171.56,0.00409
4171.59,0.00166
4171.7,1.11E-04
4171.73,0
4171.76,0
4173.82,0
4173.85,0
4173.88,1.11E-04
4173.97,1.11E-04
4173.99,0.00156
4174.05,0.00339
4174.08,0.00487
4174.11,0.00408
4174.14,0.0023
4174.16,6.21E-04
4174.25,2.22E-05
4174.28,2.96E-05
4174.31,0
4174.33,0
4175.89,0
4175.92,0
4175.95,1.26E-04
4176.03,8.50E-05
4176.06,0.00178
4176.12,0.00399
4176.14,0.00582
4176.17,0.00502
4176.2,0.00289
4176.23,8.50E-04
4176.34,4.44E-05
4176.37,0
4176.4,0
4177.25,0
4177.28,0
4177.3,1.40E-04
4177.42,0.00216
4177.47,0.00559
4177.5,0.00875
4177.53,0.00868
4177.56,0.00549
4177.59,0.00208
4177.7,1.33E-04
4177.73,0
4177.76,0
4178.38,0
4178.41,0
4178.44,9.61E-05
4178.52,1.92E-04
4178.55,0.0013
4178.61,0.00259
4178.63,0.00353
4178.66,0.00259
4178.69,0.0013
4178.72,1.92E-04
4178.8,9.61E-05
4178.83,0
4178.86,0
4178.89,0
4178.92,0
4178.94,0.0014
4179.03,0.00275
4179.06,0.01899
4179.11,0.03813
4179.14,0.05201
4179.17,0.03847
4179.2,0.01936
4179.23,0.00301
4179.31,0.00142
4179.43,9.17E-04
4179.48,0.0024
4179.51,0.00377
4179.54,0.00377
4179.57,0.0024
4179.6,9.17E-04
4179.71,5.91E-05
4179.74,0
4179.77,0
4180.9,0
4180.93,0
4180.96,1.70E-04
4181.04,3.40E-04
4181.07,0.0023
4181.13,0.00459
4181.15,0.00625
4181.18,0.00459
4181.21,0.0023
4181.24,3.40E-04
4181.32,1.70E-04
4181.35,0
4181.38,0
4182.09,0
4182.12,0
4182.14,8.87E-05
4182.26,8.82E-04
4182.31,0.00289
4182.34,0.00516
4182.37,0.0058
4182.4,0.00533
4182.43,0.00307
4182.46,0.00101
4182.57,9.61E-05
4182.6,0
4182.63,0
4183.33,0
4183.36,0
4183.39,6.65E-05
4183.47,2.22E-05
4183.5,9.58E-04
4183.56,0.0022
4183.59,0.00324
4183.62,0.00288
4183.65,0.0017
4183.67,5.32E-04
4183.79,2.96E-05
4183.81,0
4183.84,0
4183.9,0
4183.93,0
4183.96,8.06E-04
4184.04,6.14E-04
4184.07,0.01141
4184.13,0.02535
4184.15,0.0368
4184.18,0.03153
4184.21,0.01806
4184.24,0.0052
4184.32,7.39E-06
4184.35,3.62E-04
4184.44,1.92E-04
4184.47,0.0013
4184.52,0.00259
4184.55,0.00353
4184.58,0.00259
4184.61,0.0013
4184.64,1.92E-04
4184.72,5.17E-04
4184.81,1.11E-05
4184.83,0.00613
4184.89,0.01437
4184.92,0.02152
4184.95,0.01942
4184.98,0.01133
4185,0.00388
4185.09,0.00266
4185.12,0.00567
4185.15,0.00808
4185.17,0.01048
4185.2,0.01002
4185.23,0.00624
4185.26,0.00256
4185.29,3.70E-06
4185.4,0.00174
4185.43,0.00559
4185.46,0.00952
4185.49,0.01074
4185.51,0.00729
4185.54,0.00319
4185.57,8.31E-05
4185.66,2.22E-04
4185.68,0
4185.71,0
4185.8,0
4185.83,0
4185.85,1.18E-04
4185.94,1.81E-04
4185.97,0.00163
4186.02,0.00339
4186.05,0.00475
4186.08,0.00374
4186.11,0.002
4186.14,4.36E-04
4186.22,7.39E-05
4186.25,1.48E-05
4186.28,0
4186.31,0
4188.57,0
4188.6,0
4188.63,5.10E-04
4188.72,9.65E-04
4188.74,0.00692
4188.8,0.01397
4188.83,0.01914
4188.86,0.01431
4188.89,0.00729
4188.91,0.00122
4189,4.66E-04
4189.03,1.48E-05
4189.06,0
4189.08,0
4189.23,0
4189.25,0
4189.28,7.39E-05
4189.4,0.0011
4189.45,0.00269
4189.48,0.00411
4189.51,0.0039
4189.54,0.0024
4189.57,8.47E-04
4189.74,0.00122
4189.79,0.00399
4189.82,0.00684
4189.85,0.00777
4189.88,0.00529
4189.91,0.00233
4189.93,7.58E-05
4190.05,4.79E-04
4190.08,0.00384
4190.1,0.00788
4190.13,0.01092
4190.16,0.0084
4190.19,0.00439
4190.22,8.61E-04
4190.3,2.14E-04
4190.33,2.22E-05
4190.36,0
4190.39,0
4190.42,9.61E-05
4190.5,1.92E-04
4190.53,0.0013
4190.59,0.00259
4190.61,0.00353
4190.64,0.00259
4190.67,0.0013
4190.7,1.92E-04
4190.78,9.61E-05
4190.81,0
4190.84,0
4193.42,0
4193.45,0
4193.48,1.70E-04
4193.56,2.57E-04
4193.59,0.00237
4193.65,0.00493
4193.68,0.00634
4193.7,0.00497
4193.73,0.00356
4193.76,0.00323
4193.79,0.00409
4193.82,0.0051
4193.85,0.0041
4193.87,0.00188
4193.9,1.55E-04
4193.99,1.33E-04
4194.02,0
4194.04,0
4195.09,0
4195.12,0
4195.15,6.65E-05
4195.26,9.87E-04
4195.32,0.0024
4195.35,0.00364
4195.38,0.00343
4195.41,0.0021
4195.43,7.32E-04
4195.55,1.18E-04
4195.66,0.00116
4195.72,0.00309
4195.75,0.00491
4195.77,0.00498
4195.8,0.00319
4195.83,0.00125
4195.94,8.13E-05
4195.97,0
4196,0
4196.37,0
4196.4,0
4196.43,5.17E-05
4196.54,8.61E-04
4196.6,0.00249
4196.63,0.0041
4196.65,0.00439
4196.68,0.00289
4196.71,0.0012
4196.82,8.13E-05
4196.85,0
4196.88,0
4200.09,0
4200.11,0
4200.14,4.44E-05
4200.17,1.77E-04
4200.26,0.00122
4200.31,0.00539
4200.34,0.01002
4200.37,0.01261
4200.4,0.00898
4200.43,0.00428
4200.45,4.55E-04
4200.54,3.11E-04
4200.57,0
4200.6,0
4201.02,0
4201.05,0
4201.08,9.61E-05
4201.19,0.00142
4201.25,0.00339
4201.28,0.00513
4201.31,0.00477
4201.33,0.00289
4201.36,9.90E-04
4201.48,5.91E-05
4201.5,0
4201.53,0
4202.9,0
4202.92,0
4202.95,5.32E-04
4203.07,0.00784
4203.12,0.01876
4203.15,0.02835
4203.18,0.02632
4203.21,0.01597
4203.24,0.00546
4203.35,3.25E-04
4203.38,0
4203.41,0
4205.79,0
4205.82,0
4205.85,2.66E-04
4205.96,0.00367
4206.02,0.00973
4206.05,0.01557
4206.08,0.0157
4206.1,0.0111
4206.13,0.00492
4206.16,3.55E-04
4206.27,5.17E-05
4206.36,5.32E-04
4206.42,0.0017
4206.44,0.00288
4206.47,0.00324
4206.5,0.0022
4206.53,9.58E-04
4206.56,2.22E-05
4206.64,6.65E-05
4206.67,0
4206.7,0
